Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:52:22+00:00
Date,29/05/2026
Time,06/52/22
Session Index,3
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,42.636
Incomplete lap, 6.323, sectors, 0,0,0,0,6.323
Lap 1, 46.974, sectors, 8.02,17.572,12.464,0,8.918
Lap 2, 43.133, sectors, 7.538,17.411,11.195,0,6.989
Lap 3, 42.9, sectors, 7.528,17.277,11.213,0,6.882
Lap 4, 42.972, sectors, 7.49,17.394,11.14,0,6.948
Lap 5, 43.019, sectors, 7.516,17.473,11.111,0,6.919
Lap 6, 42.722, sectors, 7.476,17.303,11.07,0,6.873
Lap 7, 42.828, sectors, 7.544,17.33,11.046,0,6.908
Lap 8, 43.047, sectors, 7.611,17.509,11.032,0,6.895
Lap 9, 42.765, sectors, 7.59,17.291,10.993,0,6.891
Lap 10, 42.636, sectors, 7.579,17.259,10.971,0,6.827
Lap 11, 47.63, sectors, 7.584,17.392,15.402,0,7.252
Lap 12, 43.249, sectors, 7.664,17.637,11.024,0,6.924
Lap 13, 42.746, sectors, 7.478,17.324,11.074,0,6.870
Lap 14, 42.798, sectors, 7.607,17.317,11.03,0,6.844
Incomplete lap, 66.458, sectors, 8.687,0,21.711,0,36.060

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
3984,2026-05-29T18:59:00.500Z,50.3730671,30.4649561,177.0,8.82,0.245,0.279,0.696,10,235.18
3985,2026-05-29T18:59:00.600Z,50.3730638,30.4649459,177.0,8.39,0.232,0.242,0.880,10,240.55
3986,2026-05-29T18:59:00.700Z,50.3730611,30.4649362,176.9,7.88,0.113,0.355,1.193,10,244.40
3987,2026-05-29T18:59:00.800Z,50.3730593,30.4649257,177.0,7.65,0.169,0.318,1.381,10,250.95
3988,2026-05-29T18:59:00.900Z,50.3730589,30.4649165,177.0,6.84,0.225,0.457,1.313,10,258.96
3989,2026-05-29T18:59:01.000Z,50.3730588,30.4649054,177.0,7.54,0.245,0.456,1.270,10,265.55
3990,2026-05-29T18:59:01.100Z,50.3730606,30.4648968,177.0,6.52,0.197,0.194,1.227,10,277.63
3991,2026-05-29T18:59:01.200Z,50.3730620,30.4648865,177.0,7.42,0.234,0.219,1.192,10,280.64
3992,2026-05-29T18:59:01.300Z,50.3730650,30.4648786,177.0,6.36,0.235,0.038,1.131,10,291.71
3993,2026-05-29T18:59:01.400Z,50.3730681,30.4648705,177.0,6.73,0.003,0.083,1.138,10,297.21
3994,2026-05-29T18:59:01.500Z,50.3730728,30.4648627,177.1,7.13,0.105,-0.203,1.054,10,308.11
3995,2026-05-29T18:59:01.600Z,50.3730775,30.4648570,177.0,6.76,0.222,0.039,1.003,10,316.60
3996,2026-05-29T18:59:01.700Z,50.3730830,30.4648515,177.1,7.01,0.221,-0.379,1.112,10,324.47
3997,2026-05-29T18:59:01.800Z,50.3730890,30.4648474,177.1,7.18,0.198,-0.247,1.143,10,332.82
3998,2026-05-29T18:59:01.900Z,50.3730956,30.4648438,177.1,7.54,0.261,-0.566,1.286,10,339.16
3999,2026-05-29T18:59:02.000Z,50.3731022,30.4648421,177.1,7.40,0.166,-0.376,1.208,10,347.87
4000,2026-05-29T18:59:02.100Z,50.3731091,30.4648409,177.1,7.64,0.063,-0.549,1.392,10,352.48
4001,2026-05-29T18:59:02.200Z,50.3731163,30.4648412,177.1,7.85,0.037,-0.430,1.303,10,359.85
4002,2026-05-29T18:59:02.300Z,50.3731235,30.4648422,177.1,8.00,0.151,-0.419,1.253,10,4.57
4003,2026-05-29T18:59:02.400Z,50.3731307,30.4648445,177.1,8.11,0.134,-0.324,1.153,10,10.59
4004,2026-05-29T18:59:02.500Z,50.3731383,30.4648474,177.1,8.55,0.171,-0.274,1.264,10,13.49
4005,2026-05-29T18:59:02.600Z,50.3731456,30.4648513,177.1,8.52,0.080,-0.254,1.145,10,18.01
4006,2026-05-29T18:59:02.700Z,50.3731534,30.4648551,177.2,8.97,0.192,-0.072,1.065,10,17.98
4007,2026-05-29T18:59:02.800Z,50.3731611,30.4648587,177.2,8.92,0.076,-0.059,0.996,10,17.30
4008,2026-05-29T18:59:02.900Z,50.3731691,30.4648624,177.2,9.21,0.079,0.047,0.943,10,16.42
4009,2026-05-29T18:59:03.000Z,50.3731774,30.4648653,177.2,9.43,0.031,0.157,0.821,10,12.81
4010,2026-05-29T18:59:03.100Z,50.3731856,30.4648677,177.2,9.38,0.121,0.308,0.849,10,10.05
4011,2026-05-29T18:59:03.200Z,50.3731941,30.4648685,177.2,9.38,0.006,0.333,0.877,10,3.89
4012,2026-05-29T18:59:03.300Z,50.3732026,30.4648692,177.3,9.46,-0.080,0.628,0.933,10,3.11
4013,2026-05-29T18:59:03.400Z,50.3732111,30.4648672,177.3,9.67,-0.080,0.628,0.933,10,352.46
4014,2026-05-29T18:59:03.500Z,50.3732196,30.4648643,177.2,9.68,-0.161,0.727,0.966,10,348.19
4015,2026-05-29T18:59:03.600Z,50.3732275,30.4648599,177.2,9.64,-0.125,0.867,0.893,10,340.79
4016,2026-05-29T18:59:03.700Z,50.3732355,30.4648548,177.1,9.70,-0.027,0.944,0.731,10,337.97
4017,2026-05-29T18:59:03.800Z,50.3732429,30.4648479,177.0,9.73,-0.127,0.896,0.664,10,330.06
4018,2026-05-29T18:59:03.900Z,50.3732499,30.4648397,177.0,9.77,-0.015,0.962,0.706,10,324.03
4019,2026-05-29T18:59:04.000Z,50.3732563,30.4648304,177.0,9.77,0.030,0.996,0.606,10,317.93
4020,2026-05-29T18:59:04.100Z,50.3732620,30.4648197,177.0,9.82,-0.023,1.015,0.697,10,311.08
4021,2026-05-29T18:59:04.200Z,50.3732669,30.4648081,177.0,9.92,-0.040,1.232,0.960,10,304.65
4022,2026-05-29T18:59:04.300Z,50.3732712,30.4647961,177.0,9.77,0.033,1.088,0.838,10,299.57
4023,2026-05-29T18:59:04.400Z,50.3732747,30.4647831,177.0,9.98,-0.080,1.199,0.917,10,293.85
4024,2026-05-29T18:59:04.500Z,50.3732771,30.4647699,177.0,9.65,0.036,0.981,0.764,10,286.93
4025,2026-05-29T18:59:04.600Z,50.3732792,30.4647560,177.0,10.16,-0.052,0.979,0.750,10,284.37
4026,2026-05-29T18:59:04.700Z,50.3732795,30.4647427,177.0,9.52,0.175,1.079,0.591,10,274.21
4027,2026-05-29T18:59:04.800Z,50.3732796,30.4647285,177.0,10.03,-0.050,1.258,0.622,10,271.03
4028,2026-05-29T18:59:04.900Z,50.3732784,30.4647145,177.0,9.92,0.054,1.096,0.553,10,263.32
4029,2026-05-29T18:59:05.000Z,50.3732762,30.4647011,177.0,9.75,-0.034,1.312,0.643,10,256.60
4030,2026-05-29T18:59:05.100Z,50.3732729,30.4646875,177.0,10.26,-0.302,1.194,0.703,10,250.28
4031,2026-05-29T18:59:05.200Z,50.3732696,30.4646746,176.9,9.98,-0.419,0.967,0.689,10,249.21
4032,2026-05-29T18:59:05.300Z,50.3732648,30.4646623,176.9,10.21,-0.148,1.100,0.650,10,239.59
4033,2026-05-29T18:59:05.400Z,50.3732593,30.4646508,176.9,10.15,-0.345,1.209,0.571,10,233.98
4034,2026-05-29T18:59:05.500Z,50.3732532,30.4646400,176.9,10.20,-0.326,1.142,0.520,10,228.73
4035,2026-05-29T18:59:05.600Z,50.3732464,30.4646296,176.9,10.49,0.073,1.132,0.399,10,224.12
4036,2026-05-29T18:59:05.700Z,50.3732390,30.4646203,176.9,10.48,0.027,1.173,0.548,10,219.45
4037,2026-05-29T18:59:05.800Z,50.3732311,30.4646115,176.9,10.74,0.051,0.956,0.539,10,215.44
4038,2026-05-29T18:59:05.900Z,50.3732230,30.4646028,176.9,10.86,0.275,0.783,0.548,10,214.43
4039,2026-05-29T18:59:06.000Z,50.3732145,30.4645943,176.9,11.12,0.278,0.568,0.465,10,212.70
4040,2026-05-29T18:59:06.100Z,50.3732061,30.4645859,176.9,11.03,0.320,0.478,0.442,10,212.81
4041,2026-05-29T18:59:06.200Z,50.3731976,30.4645771,176.9,11.25,0.322,0.209,0.459,10,213.25
4042,2026-05-29T18:59:06.300Z,50.3731890,30.4645681,176.9,11.53,0.291,-0.005,0.551,10,213.71
4043,2026-05-29T18:59:06.400Z,50.3731807,30.4645586,177.0,11.49,0.430,-0.219,0.578,10,216.05
4044,2026-05-29T18:59:06.500Z,50.3731723,30.4645485,177.0,11.76,0.358,-0.226,0.661,10,217.14
4045,2026-05-29T18:59:06.600Z,50.3731640,30.4645383,177.0,11.86,0.132,-0.180,0.701,10,217.86
4046,2026-05-29T18:59:06.700Z,50.3731556,30.4645280,177.0,11.91,0.188,-0.085,0.544,10,217.99
4047,2026-05-29T18:59:06.800Z,50.3731469,30.4645176,177.0,12.15,0.069,-0.161,0.436,10,217.33
4048,2026-05-29T18:59:06.900Z,50.3731380,30.4645075,177.0,12.28,-0.200,-0.087,0.572,10,216.23
4049,2026-05-29T18:59:07.000Z,50.3731289,30.4644978,177.0,12.30,-0.249,0.020,0.665,10,214.33
4050,2026-05-29T18:59:07.100Z,50.3731196,30.4644886,177.0,12.28,-0.080,0.141,0.651,10,212.54
4051,2026-05-29T18:59:07.200Z,50.3731099,30.4644796,177.0,12.54,-0.162,0.286,0.655,10,210.41
4052,2026-05-29T18:59:07.300Z,50.3730997,30.4644720,177.0,12.56,-0.171,0.452,0.586,10,206.22
4053,2026-05-29T18:59:07.400Z,50.3730892,30.4644652,177.0,12.65,-0.027,0.607,0.698,10,202.73
4054,2026-05-29T18:59:07.500Z,50.3730785,30.4644597,177.0,12.60,0.072,0.683,0.754,10,198.60
4055,2026-05-29T18:59:07.600Z,50.3730677,30.4644551,177.0,12.49,-0.013,0.722,0.795,10,195.62
4056,2026-05-29T18:59:07.700Z,50.3730561,30.4644523,177.0,13.00,-0.199,0.647,0.896,10,189.41
4057,2026-05-29T18:59:07.800Z,50.3730448,30.4644499,177.0,12.69,-0.220,0.748,0.999,10,187.72
4058,2026-05-29T18:59:07.900Z,50.3730335,30.4644495,177.0,12.64,-0.328,0.775,0.965,10,181.97
4059,2026-05-29T18:59:08.000Z,50.3730220,30.4644502,176.9,12.92,-0.433,0.857,0.819,10,178.21
4060,2026-05-29T18:59:08.100Z,50.3730106,30.4644525,176.9,12.82,-0.516,0.763,0.905,10,173.65
4061,2026-05-29T18:59:08.200Z,50.3729994,30.4644557,176.9,12.74,-0.288,0.871,0.915,10,169.93
4062,2026-05-29T18:59:08.300Z,50.3729884,30.4644609,176.9,12.88,-0.329,0.824,1.025,10,163.88
4063,2026-05-29T18:59:08.400Z,50.3729777,30.4644676,176.9,12.80,-0.290,0.794,0.906,10,159.01
4064,2026-05-29T18:59:08.500Z,50.3729676,30.4644755,176.9,12.73,-0.226,0.679,0.943,10,154.34
4065,2026-05-29T18:59:08.600Z,50.3729574,30.4644839,176.9,12.74,-0.154,0.992,0.886,10,152.22
4066,2026-05-29T18:59:08.700Z,50.3729483,30.4644949,177.0,12.84,0.086,0.934,0.804,10,143.76
4067,2026-05-29T18:59:08.800Z,50.3729394,30.4645060,177.0,12.75,0.182,0.952,0.740,10,141.86
4068,2026-05-29T18:59:08.900Z,50.3729309,30.4645178,177.0,12.67,0.045,1.153,0.796,10,139.18
4069,2026-05-29T18:59:09.000Z,50.3729231,30.4645315,177.0,13.07,0.177,1.153,0.745,10,132.39
4070,2026-05-29T18:59:09.100Z,50.3729154,30.4645449,177.0,12.80,0.258,0.883,0.680,10,132.07
4071,2026-05-29T18:59:09.200Z,50.3729081,30.4645590,177.0,12.89,0.027,0.773,0.768,10,128.97
4072,2026-05-29T18:59:09.300Z,50.3729007,30.4645735,177.0,13.16,0.014,0.645,0.764,10,128.69
4073,2026-05-29T18:59:09.400Z,50.3728931,30.4645874,177.0,13.08,0.289,0.168,0.615,10,130.38
4074,2026-05-29T18:59:09.500Z,50.3728851,30.4646018,177.0,13.56,0.158,0.115,0.604,10,130.89
4075,2026-05-29T18:59:09.600Z,50.3728773,30.4646154,177.1,13.14,-0.067,-0.063,0.639,10,132.28
4076,2026-05-29T18:59:09.700Z,50.3728688,30.4646293,177.1,13.60,-0.356,0.071,0.558,10,133.30
4077,2026-05-29T18:59:09.800Z,50.3728609,30.4646439,177.1,13.62,-0.349,0.161,0.460,10,130.67
4078,2026-05-29T18:59:09.900Z,50.3728533,30.4646579,177.1,13.22,-0.413,0.382,0.486,10,130.68
4079,2026-05-29T18:59:10.000Z,50.3728454,30.4646730,177.1,13.76,-0.380,0.335,0.230,10,129.50
4080,2026-05-29T18:59:10.100Z,50.3728378,30.4646871,177.1,13.26,-0.314,0.442,0.417,10,129.77
4081,2026-05-29T18:59:10.200Z,50.3728307,30.4647021,177.1,13.20,-0.274,0.502,0.625,10,127.95
4082,2026-05-29T18:59:10.300Z,50.3728243,30.4647182,177.2,13.43,-0.362,0.293,0.770,10,124.98
4083,2026-05-29T18:59:10.400Z,50.3728182,30.4647337,177.2,12.96,-0.549,0.461,0.928,10,123.63
4084,2026-05-29T18:59:10.500Z,50.3728113,30.4647484,177.2,13.00,-0.417,0.506,1.356,10,124.58
4085,2026-05-29T18:59:10.600Z,50.3728089,30.4647678,177.2,13.07,-0.403,0.431,1.267,10,116.31
4086,2026-05-29T18:59:10.700Z,50.3728067,30.4647849,177.4,12.28,-0.213,0.564,1.157,10,111.30
4087,2026-05-29T18:59:10.800Z,50.3728046,30.4648019,177.4,12.24,0.015,0.771,1.153,10,107.56
4088,2026-05-29T18:59:10.900Z,50.3728040,30.4648191,177.4,11.82,0.060,0.669,1.166,10,102.53
4089,2026-05-29T18:59:11.000Z,50.3728042,30.4648359,177.5,11.20,-0.148,0.767,1.045,10,97.40
4090,2026-05-29T18:59:11.100Z,50.3728052,30.4648520,177.5,10.70,-0.192,0.848,0.798,10,92.10
4091,2026-05-29T18:59:11.200Z,50.3728064,30.4648662,177.4,10.29,-0.325,0.778,0.822,10,87.81
4092,2026-05-29T18:59:11.300Z,50.3728098,30.4648817,177.3,10.35,-0.506,1.322,0.520,10,79.45
4093,2026-05-29T18:59:11.400Z,50.3728148,30.4648942,177.3,9.79,-0.506,1.322,0.520,10,65.55
4094,2026-05-29T18:59:11.500Z,50.3728190,30.4649060,177.4,9.51,-0.338,1.341,0.561,10,61.94
4095,2026-05-29T18:59:11.600Z,50.3728239,30.4649165,177.4,9.27,-0.338,1.341,0.561,10,56.22
4096,2026-05-29T18:59:11.700Z,50.3728291,30.4649264,177.4,9.11,-0.064,1.151,0.383,10,52.06
4097,2026-05-29T18:59:11.800Z,50.3728354,30.4649358,177.3,9.29,0.086,0.911,0.294,10,45.58
4098,2026-05-29T18:59:11.900Z,50.3728419,30.4649417,177.3,8.72,0.301,0.808,0.560,10,32.23
4099,2026-05-29T18:59:12.000Z,50.3728491,30.4649474,177.3,8.91,0.272,0.798,0.437,10,28.02
4100,2026-05-29T18:59:12.100Z,50.3728557,30.4649536,177.3,8.62,0.095,1.186,0.348,10,30.38
4101,2026-05-29T18:59:12.200Z,50.3728638,30.4649565,177.6,8.98,0.171,1.179,0.496,10,14.35
4102,2026-05-29T18:59:12.300Z,50.3728711,30.4649583,177.6,8.52,0.134,0.905,0.605,10,10.71
4103,2026-05-29T18:59:12.400Z,50.3728784,30.4649594,177.5,8.44,-0.043,1.097,0.440,10,6.94
4104,2026-05-29T18:59:12.500Z,50.3728859,30.4649582,177.5,8.59,-0.019,1.387,0.365,10,356.18
4105,2026-05-29T18:59:12.600Z,50.3728930,30.4649555,177.5,8.46,0.049,1.255,0.450,10,349.22
4106,2026-05-29T18:59:12.700Z,50.3729001,30.4649516,177.6,8.43,0.048,1.114,0.484,10,342.62
4107,2026-05-29T18:59:12.800Z,50.3729067,30.4649468,177.6,8.18,-0.047,1.303,0.489,10,337.61
4108,2026-05-29T18:59:12.900Z,50.3729120,30.4649395,177.7,7.94,-0.136,1.145,0.621,10,328.93
4109,2026-05-29T18:59:13.000Z,50.3729172,30.4649319,177.7,7.95,-0.181,0.951,0.734,10,322.68
4110,2026-05-29T18:59:13.100Z,50.3729216,30.4649233,177.6,7.87,-0.144,0.827,1.008,10,314.84
4111,2026-05-29T18:59:13.200Z,50.3729259,30.4649142,177.7,8.03,-0.282,1.085,1.013,10,307.93
4112,2026-05-29T18:59:13.300Z,50.3729290,30.4649047,177.7,7.60,-0.204,0.974,1.138,10,301.16
4113,2026-05-29T18:59:13.400Z,50.3729311,30.4648936,177.7,8.07,-0.141,0.895,1.152,10,289.29
4114,2026-05-29T18:59:13.500Z,50.3729330,30.4648830,177.8,7.94,-0.120,1.175,1.226,10,286.46
4115,2026-05-29T18:59:13.600Z,50.3729332,30.4648725,177.9,7.49,-0.112,1.009,1.017,10,276.02
4116,2026-05-29T18:59:13.700Z,50.3729339,30.4648607,178.0,8.32,-0.057,0.986,1.139,10,274.56
4117,2026-05-29T18:59:13.800Z,50.3729328,30.4648501,178.1,7.70,-0.049,0.868,1.071,10,263.66
4118,2026-05-29T18:59:13.900Z,50.3729314,30.4648392,178.2,7.88,-0.022,0.935,0.978,10,259.21
4119,2026-05-29T18:59:14.000Z,50.3729292,30.4648285,178.3,7.98,0.152,0.767,0.825,10,253.42
4120,2026-05-29T18:59:14.100Z,50.3729263,30.4648188,178.5,7.70,0.119,0.840,0.885,10,245.93
4121,2026-05-29T18:59:14.200Z,50.3729229,30.4648088,178.6,8.03,0.348,0.743,0.704,10,241.60
4122,2026-05-29T18:59:14.300Z,50.3729190,30.4647992,178.7,8.09,0.248,0.705,0.703,10,237.96
4123,2026-05-29T18:59:14.400Z,50.3729146,30.4647902,178.8,8.01,0.196,0.669,0.826,10,232.14
4124,2026-05-29T18:59:14.500Z,50.3729096,30.4647815,179.0,8.24,-0.039,0.596,0.944,10,227.86
4125,2026-05-29T18:59:14.600Z,50.3729046,30.4647731,179.1,8.24,-0.082,0.615,0.946,10,226.72
4126,2026-05-29T18:59:14.700Z,50.3728992,30.4647655,179.3,8.23,-0.132,0.540,0.863,10,221.93
4127,2026-05-29T18:59:14.800Z,50.3728937,30.4647578,179.4,8.31,-0.155,0.664,0.923,10,221.46
4128,2026-05-29T18:59:14.900Z,50.3728877,30.4647504,179.6,8.67,-0.224,0.556,0.889,10,218.03
4129,2026-05-29T18:59:15.000Z,50.3728819,30.4647429,179.7,8.52,-0.138,0.455,0.889,10,219.43
4130,2026-05-29T18:59:15.100Z,50.3728756,30.4647357,179.8,8.77,0.003,0.352,0.910,10,216.38
4131,2026-05-29T18:59:15.200Z,50.3728692,30.4647286,179.9,8.74,-0.173,0.261,1.030,10,215.83
4132,2026-05-29T18:59:15.300Z,50.3728629,30.4647215,180.0,8.78,-0.147,0.118,1.030,10,215.90
4133,2026-05-29T18:59:15.400Z,50.3728564,30.4647143,180.0,8.96,-0.015,0.125,0.893,10,215.71
4134,2026-05-29T18:59:15.500Z,50.3728494,30.4647071,180.0,9.24,0.059,0.114,0.882,10,214.27
4135,2026-05-29T18:59:15.600Z,50.3728426,30.4646998,180.1,9.12,-0.066,0.095,0.772,10,214.65
4136,2026-05-29T18:59:15.700Z,50.3728356,30.4646924,180.0,9.30,-0.021,0.071,0.696,10,215.12
4137,2026-05-29T18:59:15.800Z,50.3728283,30.4646847,180.0,9.64,0.048,0.142,0.563,10,214.56
4138,2026-05-29T18:59:15.900Z,50.3728210,30.4646769,180.0,9.77,-0.129,0.072,0.786,10,215.13
4139,2026-05-29T18:59:16.000Z,50.3728133,30.4646687,179.9,10.14,-0.475,0.061,0.812,10,214.69
4140,2026-05-29T18:59:16.100Z,50.3728060,30.4646601,179.8,10.12,-0.373,0.017,0.884,10,217.01
4141,2026-05-29T18:59:16.200Z,50.3727988,30.4646514,179.7,10.06,-0.384,0.048,0.850,10,217.99
4142,2026-05-29T18:59:16.300Z,50.3727914,30.4646421,179.6,10.30,-0.234,-0.047,0.685,10,219.19
4143,2026-05-29T18:59:16.400Z,50.3727840,30.4646326,179.5,10.57,-0.162,-0.064,0.688,10,220.16
4144,2026-05-29T18:59:16.500Z,50.3727766,30.4646223,179.4,10.88,-0.007,-0.086,0.806,10,222.19
4145,2026-05-29T18:59:16.600Z,50.3727691,30.4646119,179.3,11.09,-0.181,-0.073,0.739,10,222.47
4146,2026-05-29T18:59:16.700Z,50.3727616,30.4646010,179.1,11.28,-0.223,-0.133,0.736,10,223.94
4147,2026-05-29T18:59:16.800Z,50.3727544,30.4645888,179.0,11.62,-0.236,-0.168,0.934,10,227.69
4148,2026-05-29T18:59:16.900Z,50.3727471,30.4645759,178.8,12.10,-0.248,-0.218,0.929,10,229.43
4149,2026-05-29T18:59:17.000Z,50.3727404,30.4645625,178.6,12.15,-0.123,-0.291,0.756,10,232.70
4150,2026-05-29T18:59:17.100Z,50.3727344,30.4645480,178.5,12.26,0.060,-0.385,0.819,10,237.60
4151,2026-05-29T18:59:17.200Z,50.3727290,30.4645328,178.3,12.42,0.067,-0.400,0.987,10,241.50
4152,2026-05-29T18:59:17.300Z,50.3727243,30.4645173,178.2,12.29,-0.155,-0.484,1.100,10,244.36
4153,2026-05-29T18:59:17.400Z,50.3727209,30.4645009,178.0,12.23,-0.099,-0.465,0.983,10,251.17
4154,2026-05-29T18:59:17.500Z,50.3727173,30.4644848,177.9,12.23,-0.237,-0.326,1.108,10,251.20
4155,2026-05-29T18:59:17.600Z,50.3727157,30.4644695,177.9,11.11,-0.489,-0.127,0.995,10,257.81
4156,2026-05-29T18:59:17.700Z,50.3727144,30.4644539,177.9,11.15,-0.451,0.017,0.645,10,260.83
4157,2026-05-29T18:59:17.800Z,50.3727142,30.4644399,177.8,10.05,-0.375,0.109,0.464,10,267.11
4158,2026-05-29T18:59:17.900Z,50.3727145,30.4644269,177.8,9.27,-0.319,0.095,0.671,10,270.94
4159,2026-05-29T18:59:18.000Z,50.3727162,30.4644147,177.7,8.85,-0.134,0.107,0.621,10,279.55
4160,2026-05-29T18:59:18.100Z,50.3727180,30.4644029,177.7,8.57,0.094,0.003,0.777,10,280.98
4161,2026-05-29T18:59:18.200Z,50.3727217,30.4643923,177.8,8.25,0.291,-0.179,1.168,10,293.47
4162,2026-05-29T18:59:18.300Z,50.3727254,30.4643818,177.8,8.34,0.386,-0.053,1.431,10,296.78
4163,2026-05-29T18:59:18.400Z,50.3727304,30.4643730,177.8,7.97,0.483,-0.163,1.437,10,307.60
4164,2026-05-29T18:59:18.500Z,50.3727356,30.4643649,177.8,8.04,0.367,-0.584,1.491,10,313.46
4165,2026-05-29T18:59:18.600Z,50.3727418,30.4643598,177.8,7.46,0.144,-0.504,1.463,10,327.68
4166,2026-05-29T18:59:18.700Z,50.3727478,30.4643545,177.8,7.50,0.037,-0.691,1.343,10,329.90
4167,2026-05-29T18:59:18.800Z,50.3727542,30.4643506,177.8,7.39,-0.096,-0.683,1.285,10,336.65
4168,2026-05-29T18:59:18.900Z,50.3727608,30.4643490,177.8,7.23,-0.056,-0.767,1.277,10,348.62
4169,2026-05-29T18:59:19.000Z,50.3727681,30.4643486,177.8,7.82,-0.176,-0.527,1.409,10,356.16
4170,2026-05-29T18:59:19.100Z,50.3727744,30.4643484,177.8,6.90,-0.014,-0.768,1.230,10,358.63
4171,2026-05-29T18:59:19.200Z,50.3727812,30.4643513,177.9,7.42,0.169,-0.677,1.272,10,13.17
4172,2026-05-29T18:59:19.300Z,50.3727884,30.4643533,177.9,8.05,0.201,-0.700,1.200,10,10.22
4173,2026-05-29T18:59:19.400Z,50.3727947,30.4643572,177.8,7.72,0.191,-0.545,1.237,10,19.16
4174,2026-05-29T18:59:19.500Z,50.3728017,30.4643614,177.8,8.07,0.262,-0.557,1.114,10,21.09
4175,2026-05-29T18:59:19.600Z,50.3728086,30.4643663,177.8,8.38,0.231,-0.222,1.154,10,23.57
4176,2026-05-29T18:59:19.700Z,50.3728158,30.4643712,177.8,8.66,0.014,-0.148,0.922,10,23.44
4177,2026-05-29T18:59:19.800Z,50.3728230,30.4643767,177.8,8.66,-0.098,0.126,0.859,10,25.70
4178,2026-05-29T18:59:19.900Z,50.3728306,30.4643809,177.8,8.97,-0.290,0.279,0.742,10,19.84
4179,2026-05-29T18:59:20.000Z,50.3728385,30.4643847,177.7,9.14,-0.279,0.395,0.709,10,16.52
4180,2026-05-29T18:59:20.100Z,50.3728461,30.4643873,177.7,8.62,-0.367,0.420,0.784,10,11.81
4181,2026-05-29T18:59:20.200Z,50.3728541,30.4643888,177.7,8.76,-0.430,0.450,1.032,10,6.57
4182,2026-05-29T18:59:20.300Z,50.3728621,30.4643891,177.7,8.76,-0.395,0.553,1.084,10,1.43
4183,2026-05-29T18:59:20.400Z,50.3728696,30.4643874,177.6,8.49,-0.269,0.729,1.057,10,352.09
4184,2026-05-29T18:59:20.500Z,50.3728769,30.4643841,177.6,8.41,-0.336,0.774,0.947,10,344.00
4185,2026-05-29T18:59:20.600Z,50.3728839,30.4643804,177.6,8.20,-0.323,1.020,0.895,10,340.92
4186,2026-05-29T18:59:20.700Z,50.3728896,30.4643732,177.6,8.34,-0.206,1.094,0.798,10,323.67
4187,2026-05-29T18:59:20.800Z,50.3728951,30.4643666,177.6,7.69,-0.212,1.056,0.787,10,322.68
4188,2026-05-29T18:59:20.900Z,50.3728998,30.4643589,177.6,7.64,-0.235,0.954,0.936,10,315.49
4189,2026-05-29T18:59:21.000Z,50.3729036,30.4643498,177.6,7.74,-0.139,1.014,0.987,10,305.69
4190,2026-05-29T18:59:21.100Z,50.3729063,30.4643403,177.6,7.34,-0.191,0.883,1.020,10,296.05
4191,2026-05-29T18:59:21.200Z,50.3729084,30.4643301,177.5,7.61,-0.147,0.950,0.938,10,289.32
4192,2026-05-29T18:59:21.300Z,50.3729092,30.4643198,177.6,7.35,-0.083,0.915,0.987,10,278.18
4193,2026-05-29T18:59:21.400Z,50.3729092,30.4643092,177.5,7.50,-0.203,1.012,0.993,10,271.62
4194,2026-05-29T18:59:21.500Z,50.3729084,30.4642989,177.5,7.44,-0.096,0.899,0.981,10,263.20
4195,2026-05-29T18:59:21.600Z,50.3729063,30.4642891,177.5,7.40,0.039,0.721,0.895,10,253.48
4196,2026-05-29T18:59:21.700Z,50.3729039,30.4642791,177.5,7.70,-0.075,0.842,0.933,10,249.04
4197,2026-05-29T18:59:21.800Z,50.3729003,30.4642703,177.5,7.39,0.009,0.970,0.952,10,239.80
4198,2026-05-29T18:59:21.900Z,50.3728958,30.4642619,177.5,7.70,0.204,0.877,0.846,10,231.44
4199,2026-05-29T18:59:22.000Z,50.3728908,30.4642543,177.5,7.76,0.046,0.953,0.891,10,225.06
4200,2026-05-29T18:59:22.100Z,50.3728852,30.4642475,177.5,7.83,-0.074,1.086,0.974,10,218.71
4201,2026-05-29T18:59:22.200Z,50.3728789,30.4642416,177.5,8.16,-0.036,0.908,1.031,10,211.28
4202,2026-05-29T18:59:22.300Z,50.3728722,30.4642367,177.5,8.23,-0.208,0.810,0.991,10,205.32
4203,2026-05-29T18:59:22.400Z,50.3728652,30.4642318,177.5,8.51,-0.207,0.853,1.027,10,204.08
4204,2026-05-29T18:59:22.500Z,50.3728580,30.4642281,177.5,8.51,-0.159,0.730,0.988,10,198.99
4205,2026-05-29T18:59:22.600Z,50.3728503,30.4642252,177.5,8.78,-0.064,0.719,0.948,10,194.02
4206,2026-05-29T18:59:22.700Z,50.3728422,30.4642234,177.5,9.02,-0.080,0.636,0.935,10,188.85
4207,2026-05-29T18:59:22.800Z,50.3728345,30.4642220,177.5,8.75,-0.072,0.642,1.001,10,186.56
4208,2026-05-29T18:59:22.900Z,50.3728263,30.4642215,177.5,9.15,-0.191,0.575,0.981,10,183.08
