Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:25:07+00:00
Date,29/05/2026
Time,06/25/07
Session Index,1
Session Type,Track
Track,Custom Track
Configuration,
Laps,12
Best Lap Time,42.761
Incomplete lap, 5.09, sectors, 0,0,0,0,5.090
Lap 1, 44.652, sectors, 8.272,17.934,11.354,0,7.092
Lap 2, 43.377, sectors, 7.734,17.604,11.056,0,6.983
Lap 3, 43.479, sectors, 7.642,17.806,11.085,0,6.946
Lap 4, 42.946, sectors, 7.62,17.384,11.011,0,6.931
Lap 5, 43.883, sectors, 7.741,18.162,11.036,0,6.944
Lap 6, 42.983, sectors, 7.562,17.346,11.103,0,6.972
Lap 7, 42.761, sectors, 7.587,17.388,10.82,0,6.966
Lap 8, 43.854, sectors, 7.596,17.525,11.746,0,6.987
Lap 9, 43.032, sectors, 7.62,17.548,10.895,0,6.969
Lap 10, 42.992, sectors, 7.505,17.386,11.127,0,6.974
Lap 11, 42.774, sectors, 7.545,17.422,10.913,0,6.894
Lap 12, 43.227, sectors, 7.871,17.526,10.921,0,6.909
Incomplete lap, 69.75, sectors, 7.576,17.306,11.194,0,33.674

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
1119,2026-05-29T18:26:59.500Z,50.3727336,30.4644815,177.1,10.34,-0.067,-0.202,0.794,3,251.43
1120,2026-05-29T18:26:59.600Z,50.3727315,30.4644673,177.0,10.35,-0.034,-0.040,0.879,3,256.65
1121,2026-05-29T18:26:59.700Z,50.3727306,30.4644535,177.0,9.79,0.038,-0.010,1.126,3,263.02
1122,2026-05-29T18:26:59.800Z,50.3727306,30.4644399,177.0,9.63,-0.015,0.259,1.194,3,267.62
1123,2026-05-29T18:26:59.900Z,50.3727316,30.4644264,177.1,9.52,0.016,-0.097,1.442,3,274.57
1124,2026-05-29T18:27:00.000Z,50.3727331,30.4644134,177.1,9.39,0.159,-0.159,1.332,3,279.06
1125,2026-05-29T18:27:00.100Z,50.3727360,30.4644015,177.1,8.98,0.213,-0.486,1.222,3,287.59
1126,2026-05-29T18:27:00.200Z,50.3727398,30.4643895,177.1,9.36,0.040,-0.722,1.125,3,294.62
1127,2026-05-29T18:27:00.300Z,50.3727442,30.4643790,177.1,8.90,0.009,-0.976,1.138,3,301.50
1128,2026-05-29T18:27:00.400Z,50.3727490,30.4643692,177.0,8.81,-0.153,-0.735,1.055,3,306.50
1129,2026-05-29T18:27:00.500Z,50.3727525,30.4643596,177.0,7.87,-0.361,-0.536,1.113,3,300.48
1130,2026-05-29T18:27:00.600Z,50.3727568,30.4643516,177.0,7.28,-0.315,-0.414,1.002,3,307.40
1131,2026-05-29T18:27:00.700Z,50.3727616,30.4643449,177.0,7.10,-0.245,-0.300,1.074,3,315.46
1132,2026-05-29T18:27:00.800Z,50.3727666,30.4643399,177.1,6.44,-0.313,-0.257,1.263,3,324.88
1133,2026-05-29T18:27:00.900Z,50.3727722,30.4643356,177.0,6.79,-0.225,-0.102,1.171,3,331.67
1134,2026-05-29T18:27:01.000Z,50.3727778,30.4643326,177.1,6.43,0.034,-0.373,1.177,3,339.60
1135,2026-05-29T18:27:01.100Z,50.3727834,30.4643311,177.0,6.45,-0.061,-0.204,1.221,3,347.46
1136,2026-05-29T18:27:01.200Z,50.3727897,30.4643303,177.1,6.67,0.013,-0.135,1.137,3,354.08
1137,2026-05-29T18:27:01.300Z,50.3727951,30.4643311,177.0,6.21,0.063,-0.107,0.818,3,1.90
1138,2026-05-29T18:27:01.400Z,50.3728014,30.4643326,177.1,6.85,0.344,-0.243,0.965,3,8.21
1139,2026-05-29T18:27:01.500Z,50.3728069,30.4643359,177.0,6.58,0.287,-0.021,0.797,3,17.47
1140,2026-05-29T18:27:01.600Z,50.3728128,30.4643396,177.1,7.00,0.235,-0.290,1.047,3,21.34
1141,2026-05-29T18:27:01.700Z,50.3728182,30.4643449,177.1,6.95,0.084,-0.447,1.043,3,28.89
1142,2026-05-29T18:27:01.800Z,50.3728236,30.4643507,177.1,7.17,0.065,-0.468,1.218,3,33.41
1143,2026-05-29T18:27:01.900Z,50.3728292,30.4643570,177.2,7.55,-0.007,-0.493,1.117,3,35.66
1144,2026-05-29T18:27:02.000Z,50.3728351,30.4643634,177.2,7.80,-0.175,-0.372,1.126,3,35.54
1145,2026-05-29T18:27:02.100Z,50.3728410,30.4643695,177.2,7.80,-0.090,-0.161,1.057,3,33.60
1146,2026-05-29T18:27:02.200Z,50.3728473,30.4643749,177.2,7.99,-0.090,-0.161,1.057,3,29.39
1147,2026-05-29T18:27:02.300Z,50.3728539,30.4643795,177.2,8.06,-0.433,0.206,1.000,3,23.74
1148,2026-05-29T18:27:02.400Z,50.3728605,30.4643833,177.2,7.97,-0.310,0.320,0.903,3,20.21
1149,2026-05-29T18:27:02.500Z,50.3728675,30.4643853,177.2,7.94,-0.172,0.441,0.884,3,11.15
1150,2026-05-29T18:27:02.600Z,50.3728747,30.4643867,177.1,8.12,-0.230,0.632,0.972,3,7.03
1151,2026-05-29T18:27:02.700Z,50.3728813,30.4643859,177.1,7.70,-0.282,0.747,1.036,3,356.83
1152,2026-05-29T18:27:02.800Z,50.3728883,30.4643840,177.1,7.76,-0.091,0.804,0.995,3,350.62
1153,2026-05-29T18:27:02.900Z,50.3728945,30.4643808,177.1,7.37,0.017,0.985,0.993,3,342.97
1154,2026-05-29T18:27:03.000Z,50.3729004,30.4643761,177.0,7.44,0.136,0.984,0.878,3,334.25
1155,2026-05-29T18:27:03.100Z,50.3729058,30.4643699,177.1,7.42,0.228,0.874,0.809,3,325.60
1156,2026-05-29T18:27:03.200Z,50.3729107,30.4643631,177.0,7.32,0.340,0.946,0.812,3,319.62
1157,2026-05-29T18:27:03.300Z,50.3729146,30.4643552,177.0,7.19,0.400,0.871,0.749,3,311.41
1158,2026-05-29T18:27:03.400Z,50.3729183,30.4643468,177.0,7.33,0.357,0.820,0.748,3,305.91
1159,2026-05-29T18:27:03.500Z,50.3729209,30.4643374,177.0,7.08,0.226,0.899,0.884,3,295.32
1160,2026-05-29T18:27:03.600Z,50.3729225,30.4643273,177.0,7.39,0.202,0.981,0.918,3,286.23
1161,2026-05-29T18:27:03.700Z,50.3729234,30.4643173,177.0,7.14,0.034,1.021,1.048,3,279.23
1162,2026-05-29T18:27:03.800Z,50.3729233,30.4643069,177.0,7.28,0.115,0.968,0.984,3,270.21
1163,2026-05-29T18:27:03.900Z,50.3729226,30.4642966,177.0,7.38,-0.020,1.017,0.960,3,264.75
1164,2026-05-29T18:27:04.000Z,50.3729204,30.4642869,177.0,7.20,-0.014,1.003,0.986,3,252.38
1165,2026-05-29T18:27:04.100Z,50.3729176,30.4642772,177.0,7.52,0.110,0.969,0.924,3,246.51
1166,2026-05-29T18:27:04.200Z,50.3729139,30.4642683,177.0,7.48,0.359,0.836,0.618,3,239.23
1167,2026-05-29T18:27:04.300Z,50.3729096,30.4642599,176.9,7.63,0.176,0.829,0.752,3,232.29
1168,2026-05-29T18:27:04.400Z,50.3729049,30.4642519,177.0,7.67,-0.024,0.706,0.993,3,227.34
1169,2026-05-29T18:27:04.500Z,50.3728992,30.4642451,177.0,7.90,0.083,0.621,0.918,3,219.21
1170,2026-05-29T18:27:04.600Z,50.3728931,30.4642388,176.9,8.03,0.013,0.642,0.946,3,214.03
1171,2026-05-29T18:27:04.700Z,50.3728868,30.4642335,177.0,7.96,-0.173,0.677,1.184,3,209.22
1172,2026-05-29T18:27:04.800Z,50.3728797,30.4642292,176.9,8.39,-0.051,0.702,1.145,3,201.96
1173,2026-05-29T18:27:04.900Z,50.3728724,30.4642255,176.9,8.54,0.276,0.663,0.872,3,197.93
1174,2026-05-29T18:27:05.000Z,50.3728647,30.4642229,176.9,8.69,0.176,0.675,0.833,3,192.68
1175,2026-05-29T18:27:05.100Z,50.3728569,30.4642211,176.9,8.80,0.087,0.575,0.891,3,189.02
1176,2026-05-29T18:27:05.200Z,50.3728489,30.4642200,176.9,8.91,0.162,0.633,0.863,3,185.58
1177,2026-05-29T18:27:05.300Z,50.3728407,30.4642198,176.9,9.17,0.060,0.653,0.865,3,180.94
1178,2026-05-29T18:27:05.400Z,50.3728325,30.4642199,177.0,9.19,0.036,0.731,0.773,3,178.88
1179,2026-05-29T18:27:05.500Z,50.3728234,30.4642210,176.9,9.98,-0.179,0.580,0.829,3,176.28
1180,2026-05-29T18:27:05.600Z,50.3728152,30.4642221,177.0,9.43,-0.075,0.452,0.741,3,174.76
1181,2026-05-29T18:27:05.700Z,50.3728064,30.4642232,177.0,9.75,-0.224,0.373,0.785,3,175.34
1182,2026-05-29T18:27:05.800Z,50.3727971,30.4642249,177.0,10.29,-0.109,0.138,0.829,3,173.19
1183,2026-05-29T18:27:05.900Z,50.3727879,30.4642261,176.9,10.28,-0.299,-0.014,1.043,3,175.40
1184,2026-05-29T18:27:06.000Z,50.3727788,30.4642281,177.0,10.30,-0.166,-0.010,0.999,3,172.37
1185,2026-05-29T18:27:06.100Z,50.3727691,30.4642299,177.0,10.83,-0.312,-0.030,0.987,3,173.39
1186,2026-05-29T18:27:06.200Z,50.3727598,30.4642313,177.0,10.41,-0.428,0.005,0.906,3,174.15
1187,2026-05-29T18:27:06.300Z,50.3727500,30.4642334,177.0,10.94,-0.445,0.128,0.634,3,172.23
1188,2026-05-29T18:27:06.400Z,50.3727401,30.4642354,177.0,11.06,-0.403,0.079,0.669,3,172.78
1189,2026-05-29T18:27:06.500Z,50.3727303,30.4642377,177.0,11.10,-0.304,0.161,0.526,3,171.20
1190,2026-05-29T18:27:06.600Z,50.3727200,30.4642405,176.9,11.44,-0.191,0.283,0.510,3,171.15
1191,2026-05-29T18:27:06.700Z,50.3727097,30.4642431,176.9,11.62,-0.080,0.105,0.223,3,171.15
1192,2026-05-29T18:27:06.800Z,50.3726993,30.4642458,176.8,11.69,-0.263,0.173,0.299,3,170.56
1193,2026-05-29T18:27:06.900Z,50.3726888,30.4642484,176.8,11.73,-0.348,0.231,-0.124,3,171.13
1194,2026-05-29T18:27:07.000Z,50.3726782,30.4642507,176.8,11.87,-0.376,0.103,-0.172,3,171.56
1195,2026-05-29T18:27:07.100Z,50.3726676,30.4642534,176.8,11.98,-0.546,0.116,-0.178,3,170.74
1196,2026-05-29T18:27:07.200Z,50.3726571,30.4642559,176.8,11.89,-0.480,0.315,-0.117,3,170.91
1197,2026-05-29T18:27:07.300Z,50.3726461,30.4642588,176.8,12.23,-0.451,0.285,-0.085,3,170.52
1198,2026-05-29T18:27:07.400Z,50.3726356,30.4642614,176.7,11.86,-0.315,0.196,0.075,3,171.25
1199,2026-05-29T18:27:07.500Z,50.3726251,30.4642632,176.7,11.62,-0.324,0.098,0.227,3,173.83
1200,2026-05-29T18:27:07.600Z,50.3726157,30.4642631,176.6,10.57,-0.250,-0.144,0.397,3,179.77
1201,2026-05-29T18:27:07.700Z,50.3726065,30.4642628,176.6,10.35,-0.314,-0.277,0.664,3,180.88
1202,2026-05-29T18:27:07.800Z,50.3725974,30.4642613,176.6,10.05,-0.313,-0.403,0.928,3,185.73
1203,2026-05-29T18:27:07.900Z,50.3725895,30.4642582,176.6,9.18,-0.266,-0.320,1.153,3,192.92
1204,2026-05-29T18:27:08.000Z,50.3725816,30.4642548,176.6,9.29,-0.195,-0.144,1.278,3,194.64
1205,2026-05-29T18:27:08.100Z,50.3725743,30.4642497,176.6,8.99,-0.070,0.020,1.198,3,202.64
1206,2026-05-29T18:27:08.200Z,50.3725673,30.4642441,176.6,8.86,0.024,-0.089,1.288,3,205.99
1207,2026-05-29T18:27:08.300Z,50.3725620,30.4642372,176.6,7.84,0.158,-0.275,1.184,3,215.79
1208,2026-05-29T18:27:08.400Z,50.3725565,30.4642294,176.7,8.22,0.125,-0.408,1.296,3,221.68
1209,2026-05-29T18:27:08.500Z,50.3725516,30.4642205,176.7,8.41,0.026,-0.324,1.288,3,227.78
1210,2026-05-29T18:27:08.600Z,50.3725481,30.4642104,176.6,8.28,-0.099,-0.632,1.386,3,239.04
1211,2026-05-29T18:27:08.700Z,50.3725449,30.4642000,176.6,8.36,-0.096,-0.630,1.286,3,242.39
1212,2026-05-29T18:27:08.800Z,50.3725426,30.4641893,176.6,8.17,-0.140,-0.495,1.169,3,250.02
1213,2026-05-29T18:27:08.900Z,50.3725413,30.4641779,176.6,8.34,0.172,-0.589,0.915,3,257.93
1214,2026-05-29T18:27:09.000Z,50.3725409,30.4641667,176.6,8.12,0.307,-0.807,0.912,3,265.48
1215,2026-05-29T18:27:09.100Z,50.3725408,30.4641545,176.6,8.60,0.446,-0.465,0.806,3,267.93
1216,2026-05-29T18:27:09.200Z,50.3725415,30.4641424,176.6,8.68,0.446,-0.465,0.806,3,273.99
1217,2026-05-29T18:27:09.300Z,50.3725434,30.4641309,176.6,8.50,0.295,-0.456,1.006,3,283.15
1218,2026-05-29T18:27:09.400Z,50.3725455,30.4641187,176.6,9.05,0.216,-0.413,0.964,3,285.49
1219,2026-05-29T18:27:09.500Z,50.3725484,30.4641073,176.5,8.79,0.238,-0.660,0.957,3,291.01
1220,2026-05-29T18:27:09.600Z,50.3725525,30.4640965,176.5,8.90,0.204,-0.686,1.044,3,299.26
1221,2026-05-29T18:27:09.700Z,50.3725571,30.4640857,176.5,9.13,0.289,-0.581,1.030,3,302.80
1222,2026-05-29T18:27:09.800Z,50.3725617,30.4640752,176.4,9.21,0.185,-0.600,1.025,3,305.01
1223,2026-05-29T18:27:09.900Z,50.3725674,30.4640653,176.4,9.47,0.086,-0.574,1.057,3,311.24
1224,2026-05-29T18:27:10.000Z,50.3725734,30.4640554,176.4,9.59,0.004,-0.465,1.044,3,312.50
1225,2026-05-29T18:27:10.100Z,50.3725800,30.4640457,176.4,9.80,0.100,-0.371,0.965,3,315.63
1226,2026-05-29T18:27:10.200Z,50.3725867,30.4640361,176.4,10.02,-0.090,-0.288,1.013,3,316.90
1227,2026-05-29T18:27:10.300Z,50.3725938,30.4640265,176.4,10.33,-0.144,-0.187,1.042,3,318.59
1228,2026-05-29T18:27:10.400Z,50.3726008,30.4640167,176.4,10.47,-0.120,-0.107,1.016,3,318.52
1229,2026-05-29T18:27:10.500Z,50.3726080,30.4640069,176.4,10.53,-0.248,-0.074,0.949,3,318.51
1230,2026-05-29T18:27:10.600Z,50.3726154,30.4639971,176.5,10.74,-0.294,-0.063,0.793,3,319.32
1231,2026-05-29T18:27:10.700Z,50.3726224,30.4639865,176.4,11.07,-0.349,0.089,0.655,3,316.86
1232,2026-05-29T18:27:10.800Z,50.3726297,30.4639756,176.3,11.20,-0.514,0.058,0.336,3,316.39
1233,2026-05-29T18:27:10.900Z,50.3726367,30.4639647,176.3,11.03,-0.462,0.015,0.027,3,315.67
1234,2026-05-29T18:27:11.000Z,50.3726437,30.4639531,176.3,11.31,-0.283,-0.093,-0.239,3,313.43
1235,2026-05-29T18:27:11.100Z,50.3726509,30.4639412,176.3,11.60,-0.337,0.039,-0.243,3,313.19
1236,2026-05-29T18:27:11.200Z,50.3726577,30.4639287,176.3,11.59,-0.243,0.056,-0.401,3,310.68
1237,2026-05-29T18:27:11.300Z,50.3726645,30.4639156,176.3,11.89,-0.104,0.062,-0.382,3,308.86
1238,2026-05-29T18:27:11.400Z,50.3726705,30.4639019,176.3,11.90,0.107,0.209,-0.428,3,305.46
1239,2026-05-29T18:27:11.500Z,50.3726765,30.4638878,176.3,12.13,0.011,0.248,-0.382,3,304.16
1240,2026-05-29T18:27:11.600Z,50.3726824,30.4638735,176.3,12.01,-0.018,0.128,-0.340,3,302.64
1241,2026-05-29T18:27:11.700Z,50.3726884,30.4638585,176.4,12.38,0.097,0.137,-0.296,3,301.49
1242,2026-05-29T18:27:11.800Z,50.3726933,30.4638429,176.4,12.36,0.100,0.346,-0.172,3,297.30
1243,2026-05-29T18:27:11.900Z,50.3726986,30.4638273,176.4,12.44,0.004,0.267,0.025,3,297.47
1244,2026-05-29T18:27:12.000Z,50.3727032,30.4638113,176.4,12.46,0.038,0.320,0.096,3,294.89
1245,2026-05-29T18:27:12.100Z,50.3727080,30.4637956,176.4,12.41,0.020,0.294,0.139,3,295.51
1246,2026-05-29T18:27:12.200Z,50.3727128,30.4637804,176.4,12.08,-0.018,0.056,0.232,3,296.43
1247,2026-05-29T18:27:12.300Z,50.3727182,30.4637676,176.3,11.19,-0.089,-0.185,0.340,3,302.86
1248,2026-05-29T18:27:12.400Z,50.3727235,30.4637550,176.3,10.68,-0.365,-0.196,0.590,3,303.29
1249,2026-05-29T18:27:12.500Z,50.3727289,30.4637429,176.3,10.47,-0.309,-0.134,0.873,3,304.76
1250,2026-05-29T18:27:12.600Z,50.3727348,30.4637333,176.3,9.61,-0.323,-0.130,1.037,3,313.00
1251,2026-05-29T18:27:12.700Z,50.3727407,30.4637235,176.3,9.48,-0.374,-0.010,1.261,3,313.21
1252,2026-05-29T18:27:12.800Z,50.3727470,30.4637156,176.3,9.09,-0.207,-0.103,1.372,3,320.44
1253,2026-05-29T18:27:12.900Z,50.3727536,30.4637093,176.3,8.67,-0.059,-0.363,1.285,3,327.86
1254,2026-05-29T18:27:13.000Z,50.3727605,30.4637044,176.3,8.38,-0.172,-0.628,1.247,3,334.89
1255,2026-05-29T18:27:13.100Z,50.3727679,30.4637008,176.3,8.41,-0.278,-0.742,1.247,3,341.45
1256,2026-05-29T18:27:13.200Z,50.3727752,30.4636990,176.3,8.15,-0.278,-0.943,1.114,3,350.03
1257,2026-05-29T18:27:13.300Z,50.3727827,30.4636983,176.3,8.38,-0.240,-1.006,0.944,3,356.17
1258,2026-05-29T18:27:13.400Z,50.3727900,30.4636990,176.3,8.03,-0.240,-1.058,0.877,3,3.43
1259,2026-05-29T18:27:13.500Z,50.3727973,30.4637013,176.3,8.20,-0.125,-1.005,0.860,3,10.89
1260,2026-05-29T18:27:13.600Z,50.3728037,30.4637052,176.3,7.77,0.003,-1.058,0.790,3,19.77
1261,2026-05-29T18:27:13.700Z,50.3728104,30.4637101,176.4,7.93,-0.037,-0.984,0.861,3,25.16
1262,2026-05-29T18:27:13.800Z,50.3728167,30.4637163,176.4,8.18,0.010,-0.840,0.961,3,31.74
1263,2026-05-29T18:27:13.900Z,50.3728223,30.4637236,176.3,8.20,-0.067,-0.738,1.135,3,38.80
1264,2026-05-29T18:27:14.000Z,50.3728266,30.4637322,176.3,7.83,-0.146,-0.662,1.204,3,49.10
1265,2026-05-29T18:27:14.100Z,50.3728317,30.4637412,176.3,8.37,-0.044,-0.490,1.328,3,49.91
1266,2026-05-29T18:27:14.200Z,50.3728349,30.4637516,176.3,8.21,-0.160,-0.484,1.379,3,61.24
1267,2026-05-29T18:27:14.300Z,50.3728380,30.4637625,176.3,8.46,-0.171,-0.520,1.387,3,66.02
1268,2026-05-29T18:27:14.400Z,50.3728401,30.4637740,176.3,8.58,-0.018,-0.404,1.276,3,72.42
1269,2026-05-29T18:27:14.500Z,50.3728417,30.4637858,176.3,8.62,0.163,-0.443,1.118,3,77.39
1270,2026-05-29T18:27:14.600Z,50.3728425,30.4637981,176.3,8.82,0.120,-0.524,0.946,3,83.18
1271,2026-05-29T18:27:14.700Z,50.3728425,30.4638107,176.3,8.92,0.400,-0.488,0.795,3,88.89
1272,2026-05-29T18:27:14.800Z,50.3728423,30.4638234,176.3,9.02,0.425,-0.451,0.618,3,90.94
1273,2026-05-29T18:27:14.900Z,50.3728419,30.4638366,176.3,9.35,0.340,-0.442,0.544,3,92.30
1274,2026-05-29T18:27:15.000Z,50.3728418,30.4638499,176.3,9.46,0.195,-0.282,0.693,3,90.61
1275,2026-05-29T18:27:15.100Z,50.3728420,30.4638635,176.3,9.70,0.223,-0.138,0.659,3,89.27
1276,2026-05-29T18:27:15.200Z,50.3728425,30.4638772,176.3,9.72,0.126,0.043,0.724,3,87.16
1277,2026-05-29T18:27:15.300Z,50.3728439,30.4638909,176.4,9.88,-0.036,0.164,0.846,3,82.03
1278,2026-05-29T18:27:15.400Z,50.3728457,30.4639048,176.4,10.06,-0.076,0.343,0.903,3,78.96
1279,2026-05-29T18:27:15.500Z,50.3728478,30.4639188,176.4,10.19,-0.093,0.433,0.763,3,76.87
1280,2026-05-29T18:27:15.600Z,50.3728514,30.4639317,176.4,9.97,-0.138,0.650,0.684,3,67.50
1281,2026-05-29T18:27:15.700Z,50.3728548,30.4639452,176.4,10.30,-0.193,0.659,0.622,3,68.32
1282,2026-05-29T18:27:15.800Z,50.3728592,30.4639580,176.4,10.28,-0.111,0.599,0.348,3,62.49
1283,2026-05-29T18:27:15.900Z,50.3728640,30.4639709,176.4,10.50,-0.095,0.659,0.193,3,60.36
1284,2026-05-29T18:27:16.000Z,50.3728699,30.4639819,176.4,10.16,-0.084,1.022,0.043,3,51.34
1285,2026-05-29T18:27:16.100Z,50.3728764,30.4639928,176.4,10.55,-0.073,1.029,0.050,3,47.61
1286,2026-05-29T18:27:16.200Z,50.3728833,30.4640028,176.4,10.39,-0.099,1.116,-0.126,3,43.32
1287,2026-05-29T18:27:16.300Z,50.3728912,30.4640120,176.4,10.86,-0.097,1.215,-0.144,3,37.06
1288,2026-05-29T18:27:16.400Z,50.3728992,30.4640203,176.5,10.52,-0.199,0.999,-0.300,3,34.25
1289,2026-05-29T18:27:16.500Z,50.3729080,30.4640276,176.5,11.15,-0.278,0.727,-0.116,3,28.15
1290,2026-05-29T18:27:16.600Z,50.3729168,30.4640347,176.5,10.90,-0.124,0.662,-0.095,3,27.43
1291,2026-05-29T18:27:16.700Z,50.3729261,30.4640409,176.5,11.14,-0.248,0.159,0.389,3,23.57
1292,2026-05-29T18:27:16.800Z,50.3729357,30.4640472,176.5,11.59,-0.096,0.044,0.530,3,22.46
1293,2026-05-29T18:27:16.900Z,50.3729451,30.4640529,176.5,11.21,0.096,-0.122,0.331,3,21.21
1294,2026-05-29T18:27:17.000Z,50.3729550,30.4640585,176.5,11.72,-0.496,-0.323,0.349,3,19.97
1295,2026-05-29T18:27:17.100Z,50.3729649,30.4640642,176.5,11.76,-0.432,-0.128,0.090,3,20.10
1296,2026-05-29T18:27:17.200Z,50.3729749,30.4640699,176.5,11.88,-0.547,0.141,-0.152,3,19.97
1297,2026-05-29T18:27:17.300Z,50.3729850,30.4640756,176.5,11.98,-0.711,0.412,-0.258,3,19.75
1298,2026-05-29T18:27:17.400Z,50.3729953,30.4640816,176.5,12.20,-1.043,0.439,-0.160,3,20.62
1299,2026-05-29T18:27:17.500Z,50.3730057,30.4640878,176.5,12.26,-0.609,0.463,-0.250,3,20.99
1300,2026-05-29T18:27:17.600Z,50.3730162,30.4640942,176.5,12.48,-0.694,0.279,-0.134,3,21.13
1301,2026-05-29T18:27:17.700Z,50.3730269,30.4641008,176.6,12.71,-0.582,0.114,-0.066,3,21.68
1302,2026-05-29T18:27:17.800Z,50.3730374,30.4641075,176.6,12.56,-0.411,0.035,-0.065,3,22.13
1303,2026-05-29T18:27:17.900Z,50.3730482,30.4641146,176.6,12.95,-0.049,0.067,-0.102,3,22.79
1304,2026-05-29T18:27:18.000Z,50.3730589,30.4641218,176.6,12.95,0.004,0.024,-0.056,3,23.39
1305,2026-05-29T18:27:18.100Z,50.3730696,30.4641295,176.6,13.07,0.021,0.028,0.120,3,24.42
1306,2026-05-29T18:27:18.200Z,50.3730803,30.4641375,176.6,13.23,0.283,0.041,0.218,3,25.19
1307,2026-05-29T18:27:18.300Z,50.3730911,30.4641457,176.6,13.23,0.362,-0.088,0.406,3,25.91
1308,2026-05-29T18:27:18.400Z,50.3731018,30.4641544,176.6,13.42,0.278,-0.159,0.548,3,27.20
1309,2026-05-29T18:27:18.500Z,50.3731124,30.4641633,176.6,13.50,-0.036,-0.199,0.863,3,28.21
1310,2026-05-29T18:27:18.600Z,50.3731232,30.4641727,176.6,13.76,-0.145,-0.281,0.914,3,28.86
1311,2026-05-29T18:27:18.700Z,50.3731338,30.4641823,176.7,13.63,-0.042,-0.228,0.858,3,29.90
1312,2026-05-29T18:27:18.800Z,50.3731444,30.4641925,176.6,13.82,-0.272,-0.239,1.004,3,31.13
1313,2026-05-29T18:27:18.900Z,50.3731551,30.4642029,176.6,13.98,-0.337,-0.345,1.109,3,31.69
1314,2026-05-29T18:27:19.000Z,50.3731655,30.4642136,176.6,13.91,-0.055,-0.310,0.906,3,33.22
1315,2026-05-29T18:27:19.100Z,50.3731761,30.4642249,176.6,14.22,0.085,-0.148,0.747,3,34.27
1316,2026-05-29T18:27:19.200Z,50.3731865,30.4642364,176.6,14.23,-0.340,-0.341,0.956,3,35.01
1317,2026-05-29T18:27:19.300Z,50.3731968,30.4642483,176.6,14.24,-0.387,-0.240,0.980,3,36.28
1318,2026-05-29T18:27:19.400Z,50.3732072,30.4642605,176.7,14.42,-0.334,-0.219,0.875,3,36.58
1319,2026-05-29T18:27:19.500Z,50.3732176,30.4642728,176.7,14.49,-0.273,-0.120,0.756,3,37.22
1320,2026-05-29T18:27:19.600Z,50.3732278,30.4642854,176.7,14.54,-0.245,-0.320,0.862,3,38.20
1321,2026-05-29T18:27:19.700Z,50.3732381,30.4642984,176.7,14.67,0.025,-0.036,0.634,3,38.81
1322,2026-05-29T18:27:19.800Z,50.3732482,30.4643117,176.7,14.65,0.208,-0.051,0.567,3,39.55
1323,2026-05-29T18:27:19.900Z,50.3732583,30.4643253,176.7,14.83,0.257,-0.068,0.632,3,40.46
1324,2026-05-29T18:27:20.000Z,50.3732684,30.4643391,176.7,14.89,0.064,-0.111,0.727,3,41.19
1325,2026-05-29T18:27:20.100Z,50.3732783,30.4643534,176.7,15.05,-0.001,-0.035,0.779,3,42.37
1326,2026-05-29T18:27:20.200Z,50.3732880,30.4643678,176.7,14.95,-0.268,-0.191,1.053,3,43.50
1327,2026-05-29T18:27:20.300Z,50.3732976,30.4643826,176.7,15.04,-0.352,-0.295,1.052,3,44.55
1328,2026-05-29T18:27:20.400Z,50.3733071,30.4643978,176.7,15.08,-0.371,-0.219,0.920,3,45.28
1329,2026-05-29T18:27:20.500Z,50.3733164,30.4644136,176.7,15.13,-0.272,-0.257,0.952,3,47.02
1330,2026-05-29T18:27:20.600Z,50.3733256,30.4644295,176.7,15.27,-0.188,-0.235,0.851,3,47.53
1331,2026-05-29T18:27:20.700Z,50.3733347,30.4644458,176.6,15.38,0.220,-0.152,0.617,3,48.63
1332,2026-05-29T18:27:20.800Z,50.3733435,30.4644623,176.7,15.36,0.168,-0.147,0.724,3,50.25
1333,2026-05-29T18:27:20.900Z,50.3733521,30.4644795,176.7,15.56,-0.049,-0.126,0.850,3,51.69
1334,2026-05-29T18:27:21.000Z,50.3733603,30.4644970,176.7,15.51,-0.082,-0.248,0.789,3,53.49
1335,2026-05-29T18:27:21.100Z,50.3733679,30.4645152,176.7,15.39,-0.349,-0.406,1.084,3,56.47
1336,2026-05-29T18:27:21.200Z,50.3733750,30.4645340,176.7,15.47,-0.563,-0.509,1.361,3,59.16
1337,2026-05-29T18:27:21.300Z,50.3733815,30.4645535,176.6,15.71,-0.706,-0.598,1.340,3,61.75
1338,2026-05-29T18:27:21.400Z,50.3733875,30.4645730,176.6,15.50,-0.357,-0.791,1.340,3,64.20
1339,2026-05-29T18:27:21.500Z,50.3733924,30.4645933,176.6,15.45,0.064,-0.654,1.066,3,68.71
1340,2026-05-29T18:27:21.600Z,50.3733970,30.4646138,176.6,15.44,0.480,-0.679,0.693,3,70.40
1341,2026-05-29T18:27:21.700Z,50.3734005,30.4646345,176.6,15.35,0.550,-0.635,0.836,3,74.64
1342,2026-05-29T18:27:21.800Z,50.3734031,30.4646556,176.6,15.30,0.858,-0.623,0.667,3,78.65
1343,2026-05-29T18:27:21.900Z,50.3734051,30.4646766,176.7,15.16,0.708,-0.585,0.642,3,81.22
