Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:38:05+00:00
Date,29/05/2026
Time,06/38/05
Session Index,2
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,42.639
Incomplete lap, 6.004, sectors, 0,0,0,0,6.004
Lap 1, 46.15, sectors, 9.027,18.434,11.503,0,7.186
Lap 2, 43.729, sectors, 7.716,17.729,11.238,0,7.046
Lap 3, 43.7, sectors, 7.902,17.608,11.118,0,7.072
Lap 4, 42.975, sectors, 7.637,17.406,10.983,0,6.949
Lap 5, 43.054, sectors, 7.703,17.209,11.265,0,6.877
Lap 6, 42.828, sectors, 7.616,17.382,10.924,0,6.906
Lap 7, 42.901, sectors, 7.581,17.408,11.042,0,6.870
Lap 8, 42.961, sectors, 7.661,17.363,11.043,0,6.894
Lap 9, 43.165, sectors, 7.798,17.44,10.939,0,6.988
Lap 10, 42.76, sectors, 7.546,17.404,10.906,0,6.904
Lap 11, 42.78, sectors, 7.648,17.319,10.929,0,6.884
Lap 12, 44.157, sectors, 7.573,18.269,11.467,0,6.848
Lap 13, 42.639, sectors, 7.519,17.206,11.117,0,6.797
Lap 14, 42.879, sectors, 7.6,17.398,11.129,0,6.752
Incomplete lap, 66.218, sectors, 7.503,17.203,11.305,0,30.207

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
217,2026-05-29T18:38:27.500Z,50.3729250,30.4649280,178.6,8.24,-0.173,0.892,0.762,1,348.27
218,2026-05-29T18:38:27.600Z,50.3729314,30.4649235,178.6,8.15,-0.093,0.856,0.746,1,339.51
219,2026-05-29T18:38:27.700Z,50.3729374,30.4649182,178.6,7.96,-0.242,0.972,0.670,1,335.59
220,2026-05-29T18:38:27.800Z,50.3729427,30.4649119,178.6,7.59,-0.255,1.007,0.515,1,329.16
221,2026-05-29T18:38:27.900Z,50.3729471,30.4649045,178.5,7.30,-0.426,1.071,0.447,1,319.43
222,2026-05-29T18:38:28.000Z,50.3729511,30.4648967,178.5,7.27,-0.476,0.986,0.539,1,311.91
223,2026-05-29T18:38:28.100Z,50.3729543,30.4648882,178.5,7.09,-0.442,1.198,0.399,1,304.16
224,2026-05-29T18:38:28.200Z,50.3729569,30.4648792,178.5,7.04,-0.438,1.150,0.456,1,297.21
225,2026-05-29T18:38:28.300Z,50.3729587,30.4648700,178.6,6.81,-0.577,1.113,0.644,1,289.19
226,2026-05-29T18:38:28.400Z,50.3729593,30.4648603,178.8,6.84,-0.393,1.206,0.718,1,279.04
227,2026-05-29T18:38:28.500Z,50.3729596,30.4648509,178.8,6.68,-0.213,1.244,0.672,1,274.23
228,2026-05-29T18:38:28.600Z,50.3729587,30.4648411,179.0,6.89,-0.241,1.178,0.653,1,264.99
229,2026-05-29T18:38:28.700Z,50.3729572,30.4648315,179.1,6.92,-0.026,1.218,0.579,1,258.22
230,2026-05-29T18:38:28.800Z,50.3729552,30.4648225,179.2,6.77,0.277,1.152,0.409,1,252.57
231,2026-05-29T18:38:28.900Z,50.3729529,30.4648131,179.3,7.12,0.336,0.939,0.421,1,249.61
232,2026-05-29T18:38:29.000Z,50.3729500,30.4648047,179.4,6.80,0.356,0.851,0.525,1,243.87
233,2026-05-29T18:38:29.100Z,50.3729467,30.4647960,179.5,7.12,0.482,0.703,0.674,1,240.44
234,2026-05-29T18:38:29.200Z,50.3729427,30.4647877,179.6,7.26,0.425,0.613,0.912,1,236.49
235,2026-05-29T18:38:29.300Z,50.3729387,30.4647799,179.7,7.07,0.190,0.650,1.198,1,233.32
236,2026-05-29T18:38:29.400Z,50.3729342,30.4647724,179.8,7.21,0.190,0.650,1.198,1,228.29
237,2026-05-29T18:38:29.500Z,50.3729296,30.4647646,179.9,7.51,0.174,0.605,1.167,1,227.37
238,2026-05-29T18:38:29.600Z,50.3729247,30.4647575,180.1,7.39,0.001,0.628,1.185,1,224.16
239,2026-05-29T18:38:29.700Z,50.3729196,30.4647505,180.1,7.47,0.079,0.681,1.041,1,222.20
240,2026-05-29T18:38:29.800Z,50.3729143,30.4647435,180.3,7.60,0.108,0.596,0.902,1,220.62
241,2026-05-29T18:38:29.900Z,50.3729088,30.4647367,180.4,7.71,0.101,0.515,0.875,1,219.07
242,2026-05-29T18:38:30.000Z,50.3729032,30.4647299,180.5,7.87,0.122,0.456,0.777,1,218.41
243,2026-05-29T18:38:30.100Z,50.3728973,30.4647230,180.5,8.14,0.359,0.400,0.601,1,217.20
244,2026-05-29T18:38:30.200Z,50.3728916,30.4647162,180.6,8.05,0.252,0.276,0.485,1,217.10
245,2026-05-29T18:38:30.300Z,50.3728857,30.4647095,180.7,8.14,-0.086,0.098,0.664,1,216.60
246,2026-05-29T18:38:30.400Z,50.3728797,30.4647026,180.8,8.30,-0.086,0.098,0.664,1,216.75
247,2026-05-29T18:38:30.500Z,50.3728735,30.4646953,180.8,8.64,-0.434,0.061,0.876,1,217.86
248,2026-05-29T18:38:30.600Z,50.3728674,30.4646879,180.9,8.62,-0.295,0.050,0.904,1,218.18
249,2026-05-29T18:38:30.700Z,50.3728610,30.4646803,180.9,8.83,-0.215,0.056,0.905,1,218.12
250,2026-05-29T18:38:30.800Z,50.3728544,30.4646729,180.9,8.97,-0.194,0.119,0.932,1,217.04
251,2026-05-29T18:38:30.900Z,50.3728478,30.4646647,180.9,9.30,-0.237,0.096,1.007,1,218.25
252,2026-05-29T18:38:31.000Z,50.3728408,30.4646565,180.8,9.70,-0.367,0.072,1.027,1,217.64
253,2026-05-29T18:38:31.100Z,50.3728336,30.4646477,180.7,10.06,-0.471,0.072,1.011,1,218.74
254,2026-05-29T18:38:31.200Z,50.3728265,30.4646389,180.7,10.13,-0.251,0.079,0.767,1,218.73
255,2026-05-29T18:38:31.300Z,50.3728194,30.4646293,180.6,10.45,-0.147,-0.004,0.620,1,221.01
256,2026-05-29T18:38:31.400Z,50.3728121,30.4646197,180.4,10.62,-0.219,-0.064,0.557,1,220.54
257,2026-05-29T18:38:31.500Z,50.3728044,30.4646105,180.4,10.81,-0.028,-0.063,0.458,1,219.56
258,2026-05-29T18:38:31.600Z,50.3727975,30.4646010,180.3,10.39,-0.164,0.044,0.637,1,221.38
259,2026-05-29T18:38:31.700Z,50.3727903,30.4645902,180.1,11.03,-0.353,0.014,0.856,1,223.34
260,2026-05-29T18:38:31.800Z,50.3727833,30.4645791,180.0,11.17,-0.559,0.046,1.012,1,224.71
261,2026-05-29T18:38:31.900Z,50.3727764,30.4645676,179.9,11.22,-0.439,0.099,0.977,1,226.24
262,2026-05-29T18:38:32.000Z,50.3727696,30.4645546,179.8,11.79,-0.324,0.079,1.039,1,229.77
263,2026-05-29T18:38:32.100Z,50.3727628,30.4645414,179.5,12.09,-0.198,-0.132,0.974,1,231.31
264,2026-05-29T18:38:32.200Z,50.3727569,30.4645281,179.4,11.66,-0.200,-0.204,0.785,1,234.73
265,2026-05-29T18:38:32.300Z,50.3727514,30.4645142,179.3,11.65,-0.008,-0.243,0.631,1,237.59
266,2026-05-29T18:38:32.400Z,50.3727463,30.4644999,179.1,11.75,0.055,-0.362,0.636,1,241.52
267,2026-05-29T18:38:32.500Z,50.3727425,30.4644861,179.0,10.98,-0.200,-0.335,0.750,1,246.62
268,2026-05-29T18:38:32.600Z,50.3727394,30.4644724,178.9,10.51,-0.319,-0.292,0.875,1,250.66
269,2026-05-29T18:38:32.700Z,50.3727368,30.4644589,178.8,10.12,-0.212,-0.242,1.156,1,253.08
270,2026-05-29T18:38:32.800Z,50.3727345,30.4644458,178.7,9.80,-0.227,0.009,1.215,1,256.91
271,2026-05-29T18:38:32.900Z,50.3727323,30.4644327,178.7,9.65,-0.345,-0.196,1.307,1,257.29
272,2026-05-29T18:38:33.000Z,50.3727328,30.4644206,178.5,8.77,-0.205,-0.471,1.162,1,269.11
273,2026-05-29T18:38:33.100Z,50.3727337,30.4644081,178.4,8.90,-0.208,-0.475,1.146,1,273.53
274,2026-05-29T18:38:33.200Z,50.3727353,30.4643956,178.5,8.93,-0.261,-0.594,0.978,1,278.42
275,2026-05-29T18:38:33.300Z,50.3727385,30.4643847,178.4,8.58,-0.221,-1.008,0.999,1,290.74
276,2026-05-29T18:38:33.400Z,50.3727423,30.4643755,178.4,7.72,-0.003,-0.643,0.875,1,297.73
277,2026-05-29T18:38:33.500Z,50.3727460,30.4643654,178.5,8.14,0.008,-0.316,0.951,1,299.07
278,2026-05-29T18:38:33.600Z,50.3727505,30.4643563,178.4,8.18,-0.079,-0.219,1.030,1,306.38
279,2026-05-29T18:38:33.700Z,50.3727555,30.4643487,178.5,7.67,0.081,0.024,1.145,1,312.57
280,2026-05-29T18:38:33.800Z,50.3727612,30.4643421,178.5,7.72,0.218,0.267,1.092,1,319.41
281,2026-05-29T18:38:33.900Z,50.3727673,30.4643363,178.5,7.70,0.284,0.233,1.092,1,325.33
282,2026-05-29T18:38:34.000Z,50.3727732,30.4643331,178.6,6.89,0.157,0.150,1.081,1,335.71
283,2026-05-29T18:38:34.100Z,50.3727796,30.4643291,178.6,7.42,0.349,-0.078,1.002,1,337.23
284,2026-05-29T18:38:34.200Z,50.3727856,30.4643282,178.6,6.70,0.204,-0.148,0.961,1,350.42
285,2026-05-29T18:38:34.300Z,50.3727918,30.4643283,178.6,6.87,0.063,-0.391,1.071,1,359.03
286,2026-05-29T18:38:34.400Z,50.3727978,30.4643288,178.5,6.89,-0.094,-0.318,1.146,1,2.22
287,2026-05-29T18:38:34.500Z,50.3728045,30.4643313,178.7,7.13,0.036,-0.497,1.115,1,10.71
288,2026-05-29T18:38:34.600Z,50.3728105,30.4643339,178.6,7.04,0.062,-0.324,1.024,1,13.35
289,2026-05-29T18:38:34.700Z,50.3728164,30.4643388,178.6,7.24,0.046,-0.551,1.008,1,23.73
290,2026-05-29T18:38:34.800Z,50.3728223,30.4643437,178.6,7.45,0.075,-0.383,1.012,1,26.42
291,2026-05-29T18:38:34.900Z,50.3728281,30.4643496,178.6,7.58,0.070,-0.494,1.005,1,31.10
292,2026-05-29T18:38:35.000Z,50.3728340,30.4643559,178.6,7.99,0.146,-0.315,0.899,1,33.52
293,2026-05-29T18:38:35.100Z,50.3728405,30.4643611,178.6,8.07,-0.151,-0.220,0.956,1,27.72
294,2026-05-29T18:38:35.200Z,50.3728471,30.4643658,178.6,8.09,-0.249,0.101,1.069,1,24.21
295,2026-05-29T18:38:35.300Z,50.3728537,30.4643699,178.6,8.05,-0.212,0.258,0.939,1,21.74
296,2026-05-29T18:38:35.400Z,50.3728605,30.4643729,178.5,8.07,-0.341,0.456,0.998,1,15.92
297,2026-05-29T18:38:35.500Z,50.3728673,30.4643742,178.4,8.01,-0.471,0.580,1.131,1,7.81
298,2026-05-29T18:38:35.600Z,50.3728744,30.4643743,178.4,7.95,-0.271,0.644,1.109,1,1.45
299,2026-05-29T18:38:35.700Z,50.3728815,30.4643731,178.4,7.93,-0.187,0.723,0.938,1,354.34
300,2026-05-29T18:38:35.800Z,50.3728883,30.4643708,178.4,7.87,-0.335,0.735,1.051,1,348.92
301,2026-05-29T18:38:35.900Z,50.3728950,30.4643677,178.4,7.64,-0.348,0.644,1.087,1,343.71
302,2026-05-29T18:38:36.000Z,50.3729009,30.4643626,178.4,7.72,-0.350,0.766,0.956,1,334.03
303,2026-05-29T18:38:36.100Z,50.3729062,30.4643564,178.4,7.31,-0.473,0.777,0.916,1,325.54
304,2026-05-29T18:38:36.200Z,50.3729109,30.4643495,178.4,7.20,-0.456,0.735,0.913,1,318.47
305,2026-05-29T18:38:36.300Z,50.3729146,30.4643416,178.3,7.10,-0.469,0.749,0.829,1,308.44
306,2026-05-29T18:38:36.400Z,50.3729179,30.4643336,178.3,6.72,-0.410,0.829,0.685,1,303.80
307,2026-05-29T18:38:36.500Z,50.3729206,30.4643248,178.3,7.01,-0.420,0.631,0.874,1,296.63
308,2026-05-29T18:38:36.600Z,50.3729218,30.4643156,178.3,6.59,-0.258,0.786,0.939,1,284.58
309,2026-05-29T18:38:36.700Z,50.3729225,30.4643061,178.3,6.91,-0.343,0.882,0.942,1,278.68
310,2026-05-29T18:38:36.800Z,50.3729222,30.4642967,178.3,6.56,-0.272,0.985,0.852,1,268.18
311,2026-05-29T18:38:36.900Z,50.3729213,30.4642875,178.3,6.65,-0.369,1.000,0.812,1,262.80
312,2026-05-29T18:38:37.000Z,50.3729193,30.4642785,178.3,6.72,-0.531,1.059,0.846,1,253.73
313,2026-05-29T18:38:37.100Z,50.3729165,30.4642700,178.3,6.74,-0.334,1.115,0.785,1,245.71
314,2026-05-29T18:38:37.200Z,50.3729132,30.4642624,178.3,6.51,-0.207,1.179,0.776,1,237.59
315,2026-05-29T18:38:37.300Z,50.3729091,30.4642551,178.3,6.75,0.043,1.263,0.745,1,230.80
316,2026-05-29T18:38:37.400Z,50.3729050,30.4642490,178.3,6.25,0.277,1.357,0.608,1,226.14
317,2026-05-29T18:38:37.500Z,50.3729002,30.4642437,178.3,6.40,0.244,1.194,0.600,1,219.23
318,2026-05-29T18:38:37.600Z,50.3728946,30.4642389,178.3,6.86,0.095,1.105,0.785,1,212.32
319,2026-05-29T18:38:37.700Z,50.3728886,30.4642350,178.3,7.03,0.075,0.971,0.870,1,204.69
320,2026-05-29T18:38:37.800Z,50.3728822,30.4642313,178.3,7.43,0.019,0.782,0.964,1,201.47
321,2026-05-29T18:38:37.900Z,50.3728750,30.4642286,178.3,8.00,0.106,0.679,0.892,1,195.65
322,2026-05-29T18:38:38.000Z,50.3728677,30.4642267,178.2,8.12,0.173,0.661,0.744,1,192.03
323,2026-05-29T18:38:38.100Z,50.3728604,30.4642244,178.2,8.20,0.090,0.516,0.681,1,191.35
324,2026-05-29T18:38:38.200Z,50.3728526,30.4642230,178.1,8.57,-0.075,0.487,0.839,1,187.28
325,2026-05-29T18:38:38.300Z,50.3728450,30.4642222,178.2,8.50,-0.067,0.479,0.828,1,183.28
326,2026-05-29T18:38:38.400Z,50.3728370,30.4642213,178.2,8.72,-0.158,0.433,0.842,1,184.96
327,2026-05-29T18:38:38.500Z,50.3728289,30.4642211,178.2,8.88,-0.159,0.394,0.919,1,180.75
328,2026-05-29T18:38:38.600Z,50.3728204,30.4642206,178.2,9.27,-0.115,0.454,0.923,1,182.18
329,2026-05-29T18:38:38.700Z,50.3728119,30.4642212,178.2,9.34,-0.333,0.345,0.869,1,178.11
330,2026-05-29T18:38:38.800Z,50.3728038,30.4642211,178.2,9.08,-0.160,0.393,0.785,1,179.71
331,2026-05-29T18:38:38.900Z,50.3727946,30.4642221,178.2,10.03,-0.248,0.353,0.805,1,176.65
332,2026-05-29T18:38:39.000Z,50.3727864,30.4642230,178.2,9.28,-0.344,0.415,0.778,1,175.80
333,2026-05-29T18:38:39.100Z,50.3727775,30.4642239,178.2,9.78,-0.052,0.398,0.591,1,176.23
334,2026-05-29T18:38:39.200Z,50.3727681,30.4642253,178.2,10.43,0.388,0.469,0.278,1,175.10
335,2026-05-29T18:38:39.300Z,50.3727594,30.4642262,178.2,9.69,0.284,0.337,0.321,1,175.80
336,2026-05-29T18:38:39.400Z,50.3727501,30.4642277,178.2,10.38,0.347,0.324,0.362,1,174.55
337,2026-05-29T18:38:39.500Z,50.3727408,30.4642290,178.2,10.35,0.108,0.293,0.509,1,174.31
338,2026-05-29T18:38:39.600Z,50.3727313,30.4642311,178.2,10.63,0.016,0.229,0.482,1,172.70
339,2026-05-29T18:38:39.700Z,50.3727216,30.4642330,178.2,10.75,-0.232,0.151,0.779,1,172.57
340,2026-05-29T18:38:39.800Z,50.3727120,30.4642354,178.2,10.81,-0.453,0.143,0.906,1,171.40
341,2026-05-29T18:38:39.900Z,50.3727022,30.4642380,178.2,10.99,-0.213,0.162,0.694,1,170.40
342,2026-05-29T18:38:40.000Z,50.3726923,30.4642409,178.2,11.14,0.064,0.162,0.361,1,169.46
343,2026-05-29T18:38:40.100Z,50.3726826,30.4642442,178.2,11.05,-0.089,0.096,0.451,1,168.13
344,2026-05-29T18:38:40.200Z,50.3726725,30.4642473,178.2,11.41,0.174,0.085,0.152,1,169.03
345,2026-05-29T18:38:40.300Z,50.3726621,30.4642509,178.1,11.62,0.265,0.220,0.041,1,168.10
346,2026-05-29T18:38:40.400Z,50.3726524,30.4642545,178.2,11.27,0.097,0.174,0.086,1,166.62
347,2026-05-29T18:38:40.500Z,50.3726424,30.4642568,178.1,11.11,0.084,0.081,0.226,1,171.22
348,2026-05-29T18:38:40.600Z,50.3726326,30.4642587,178.1,11.00,-0.072,0.029,0.316,1,172.67
349,2026-05-29T18:38:40.700Z,50.3726232,30.4642601,178.1,10.54,-0.265,-0.075,0.574,1,174.24
350,2026-05-29T18:38:40.800Z,50.3726147,30.4642589,178.1,9.56,-0.371,-0.307,0.625,1,182.99
351,2026-05-29T18:38:40.900Z,50.3726063,30.4642584,178.2,9.46,-0.428,-0.301,0.863,1,182.19
352,2026-05-29T18:38:41.000Z,50.3725982,30.4642561,178.2,9.12,-0.504,-0.281,1.072,1,189.06
353,2026-05-29T18:38:41.100Z,50.3725902,30.4642528,178.2,9.01,-0.250,-0.167,1.134,1,194.77
354,2026-05-29T18:38:41.200Z,50.3725821,30.4642478,178.1,9.43,-0.269,0.027,1.200,1,200.81
355,2026-05-29T18:38:41.300Z,50.3725746,30.4642425,178.1,9.15,-0.045,-0.072,1.196,1,204.07
356,2026-05-29T18:38:41.400Z,50.3725682,30.4642358,178.0,8.67,-0.075,-0.127,1.067,1,213.11
357,2026-05-29T18:38:41.500Z,50.3725620,30.4642281,178.0,8.72,-0.103,-0.286,1.136,1,218.05
358,2026-05-29T18:38:41.600Z,50.3725574,30.4642196,178.1,8.13,-0.173,-0.408,1.192,1,225.59
359,2026-05-29T18:38:41.700Z,50.3725530,30.4642103,178.1,8.31,-0.160,-0.567,1.115,1,230.89
360,2026-05-29T18:38:41.800Z,50.3725496,30.4642008,178.1,7.91,-0.337,-0.536,1.159,1,237.63
361,2026-05-29T18:38:41.900Z,50.3725467,30.4641906,178.1,7.96,-0.306,-0.497,1.298,1,243.63
362,2026-05-29T18:38:42.000Z,50.3725441,30.4641801,178.1,8.03,-0.216,-0.440,1.217,1,246.73
363,2026-05-29T18:38:42.100Z,50.3725434,30.4641692,178.1,7.79,-0.328,-0.573,1.126,1,259.59
364,2026-05-29T18:38:42.200Z,50.3725431,30.4641582,178.1,7.87,-0.163,-0.582,1.106,1,264.86
365,2026-05-29T18:38:42.300Z,50.3725429,30.4641463,178.1,8.43,-0.066,-0.508,1.127,1,268.32
366,2026-05-29T18:38:42.400Z,50.3725439,30.4641352,178.1,8.15,-0.049,-0.629,1.070,1,277.02
367,2026-05-29T18:38:42.500Z,50.3725460,30.4641239,178.1,8.34,0.053,-0.618,1.010,1,283.30
368,2026-05-29T18:38:42.600Z,50.3725483,30.4641125,178.1,8.57,0.214,-0.493,0.995,1,287.43
369,2026-05-29T18:38:42.700Z,50.3725514,30.4641016,178.0,8.64,0.054,-0.534,1.073,1,293.41
370,2026-05-29T18:38:42.800Z,50.3725553,30.4640910,178.1,8.67,-0.011,-0.538,1.044,1,298.40
371,2026-05-29T18:38:42.900Z,50.3725594,30.4640807,178.0,8.77,-0.033,-0.406,1.023,1,302.14
372,2026-05-29T18:38:43.000Z,50.3725642,30.4640706,178.0,8.96,-0.179,-0.472,1.076,1,306.29
373,2026-05-29T18:38:43.100Z,50.3725696,30.4640611,177.9,9.16,-0.276,-0.439,1.125,1,311.28
374,2026-05-29T18:38:43.200Z,50.3725755,30.4640516,178.0,9.26,-0.243,-0.396,1.052,1,313.02
375,2026-05-29T18:38:43.300Z,50.3725817,30.4640422,178.0,9.50,0.055,-0.310,0.966,1,315.60
376,2026-05-29T18:38:43.400Z,50.3725880,30.4640328,178.0,9.73,0.055,-0.310,0.966,1,316.28
377,2026-05-29T18:38:43.500Z,50.3725944,30.4640234,178.0,9.80,0.129,-0.233,0.881,1,317.73
378,2026-05-29T18:38:43.600Z,50.3726009,30.4640134,178.0,10.17,0.075,-0.159,0.845,1,316.68
379,2026-05-29T18:38:43.700Z,50.3726076,30.4640038,178.0,10.02,0.119,-0.052,0.722,1,317.14
380,2026-05-29T18:38:43.800Z,50.3726145,30.4639939,178.0,10.40,0.160,-0.069,0.658,1,317.36
381,2026-05-29T18:38:43.900Z,50.3726213,30.4639836,177.9,10.63,0.242,-0.018,0.559,1,316.63
382,2026-05-29T18:38:44.000Z,50.3726282,30.4639730,177.9,10.71,0.310,0.109,0.375,1,315.88
383,2026-05-29T18:38:44.100Z,50.3726351,30.4639627,177.9,10.62,0.421,0.177,0.377,1,316.37
384,2026-05-29T18:38:44.200Z,50.3726416,30.4639515,177.8,11.07,0.197,0.269,0.436,1,314.26
385,2026-05-29T18:38:44.300Z,50.3726485,30.4639400,177.8,11.09,-0.153,0.278,0.549,1,312.79
386,2026-05-29T18:38:44.400Z,50.3726552,30.4639282,177.8,11.18,-0.339,0.253,0.733,1,311.66
387,2026-05-29T18:38:44.500Z,50.3726619,30.4639160,177.8,11.37,-0.250,0.360,0.659,1,310.33
388,2026-05-29T18:38:44.600Z,50.3726684,30.4639033,177.8,11.48,-0.420,0.371,0.566,1,308.46
389,2026-05-29T18:38:44.700Z,50.3726740,30.4638901,177.8,11.42,-0.469,0.437,0.552,1,304.52
390,2026-05-29T18:38:44.800Z,50.3726799,30.4638765,177.8,11.85,-0.330,0.488,0.345,1,305.01
391,2026-05-29T18:38:44.900Z,50.3726849,30.4638619,177.8,11.72,-0.411,0.523,0.196,1,299.36
392,2026-05-29T18:38:45.000Z,50.3726897,30.4638473,177.7,11.84,-0.391,0.351,0.168,1,297.55
393,2026-05-29T18:38:45.100Z,50.3726945,30.4638320,177.7,12.00,-0.463,0.311,0.202,1,296.20
394,2026-05-29T18:38:45.200Z,50.3726990,30.4638163,177.8,12.13,-0.183,0.106,0.078,1,294.19
395,2026-05-29T18:38:45.300Z,50.3727031,30.4638004,177.8,12.13,-0.181,0.198,0.174,1,292.57
396,2026-05-29T18:38:45.400Z,50.3727071,30.4637851,177.7,11.83,0.067,0.031,0.210,1,292.37
397,2026-05-29T18:38:45.500Z,50.3727118,30.4637709,177.7,11.47,-0.022,0.037,0.312,1,296.91
398,2026-05-29T18:38:45.600Z,50.3727172,30.4637580,177.7,10.96,-0.064,-0.130,0.546,1,302.41
399,2026-05-29T18:38:45.700Z,50.3727225,30.4637464,177.7,10.17,-0.379,0.018,0.778,1,305.53
400,2026-05-29T18:38:45.800Z,50.3727278,30.4637349,177.7,10.10,-0.406,-0.253,0.938,1,306.32
401,2026-05-29T18:38:45.900Z,50.3727338,30.4637253,177.7,9.69,-0.595,0.001,1.059,1,313.10
402,2026-05-29T18:38:46.000Z,50.3727399,30.4637158,177.7,9.48,-0.494,0.013,1.260,1,315.80
403,2026-05-29T18:38:46.100Z,50.3727465,30.4637087,177.7,8.92,-0.295,0.141,1.223,1,323.66
404,2026-05-29T18:38:46.200Z,50.3727535,30.4637019,177.7,9.04,-0.160,0.041,1.334,1,326.93
405,2026-05-29T18:38:46.300Z,50.3727605,30.4636970,177.7,8.54,-0.104,0.049,1.297,1,333.95
406,2026-05-29T18:38:46.400Z,50.3727679,30.4636928,177.7,8.67,-0.072,-0.377,1.326,1,338.70
407,2026-05-29T18:38:46.500Z,50.3727748,30.4636910,177.7,7.81,-0.109,-0.504,1.168,1,348.66
408,2026-05-29T18:38:46.600Z,50.3727819,30.4636898,177.7,7.94,-0.104,-0.638,1.071,1,352.46
409,2026-05-29T18:38:46.700Z,50.3727888,30.4636898,177.6,7.65,-0.169,-0.895,0.839,1,358.86
410,2026-05-29T18:38:46.800Z,50.3727954,30.4636915,177.6,7.45,-0.360,-1.007,0.897,1,8.25
411,2026-05-29T18:38:46.900Z,50.3728019,30.4636942,177.6,7.31,-0.294,-0.977,0.765,1,13.72
412,2026-05-29T18:38:47.000Z,50.3728078,30.4636984,177.6,7.21,-0.302,-1.057,0.786,1,22.40
413,2026-05-29T18:38:47.100Z,50.3728133,30.4637038,177.6,7.09,-0.280,-1.182,0.785,1,30.97
414,2026-05-29T18:38:47.200Z,50.3728186,30.4637100,177.6,7.20,-0.148,-0.993,0.887,1,35.83
415,2026-05-29T18:38:47.300Z,50.3728232,30.4637174,177.6,7.35,-0.042,-0.906,0.797,1,44.27
416,2026-05-29T18:38:47.400Z,50.3728270,30.4637257,177.6,7.23,-0.089,-0.789,0.864,1,52.73
417,2026-05-29T18:38:47.500Z,50.3728304,30.4637347,177.6,7.51,0.052,-0.527,0.888,1,57.11
418,2026-05-29T18:38:47.600Z,50.3728335,30.4637442,177.6,7.57,-0.029,-0.320,1.042,1,62.51
419,2026-05-29T18:38:47.700Z,50.3728360,30.4637543,177.6,7.69,-0.275,-0.317,1.129,1,67.26
420,2026-05-29T18:38:47.800Z,50.3728378,30.4637648,177.6,7.78,-0.071,-0.308,1.071,1,72.95
421,2026-05-29T18:38:47.900Z,50.3728390,30.4637760,177.6,8.01,-0.035,-0.219,1.136,1,79.44
422,2026-05-29T18:38:48.000Z,50.3728398,30.4637878,177.6,8.37,-0.134,-0.325,1.124,1,83.56
423,2026-05-29T18:38:48.100Z,50.3728403,30.4637999,177.6,8.63,-0.103,-0.293,0.979,1,86.22
424,2026-05-29T18:38:48.200Z,50.3728408,30.4638124,177.6,8.83,0.162,-0.103,0.834,1,87.21
425,2026-05-29T18:38:48.300Z,50.3728408,30.4638249,177.5,8.94,0.011,0.018,0.900,1,88.06
426,2026-05-29T18:38:48.400Z,50.3728412,30.4638375,177.5,9.01,-0.047,0.028,0.847,1,87.02
427,2026-05-29T18:38:48.500Z,50.3728418,30.4638505,177.5,9.19,-0.065,0.116,0.809,1,86.34
428,2026-05-29T18:38:48.600Z,50.3728425,30.4638638,177.5,9.52,-0.073,0.116,0.883,1,85.18
429,2026-05-29T18:38:48.700Z,50.3728434,30.4638771,177.5,9.41,-0.023,0.116,0.721,1,84.82
430,2026-05-29T18:38:48.800Z,50.3728447,30.4638907,177.5,9.78,0.057,0.236,0.716,1,81.41
431,2026-05-29T18:38:48.900Z,50.3728467,30.4639043,177.5,9.85,0.075,0.221,0.742,1,77.25
432,2026-05-29T18:38:49.000Z,50.3728486,30.4639175,177.5,9.69,-0.038,0.447,0.708,1,77.25
433,2026-05-29T18:38:49.100Z,50.3728522,30.4639307,177.4,10.18,0.002,0.529,0.630,1,66.99
434,2026-05-29T18:38:49.200Z,50.3728557,30.4639433,177.5,9.78,-0.106,0.535,0.706,1,67.23
435,2026-05-29T18:38:49.300Z,50.3728599,30.4639560,177.4,10.15,-0.296,0.573,0.734,1,62.82
436,2026-05-29T18:38:49.400Z,50.3728651,30.4639678,177.4,10.19,-0.116,0.782,0.437,1,56.34
437,2026-05-29T18:38:49.500Z,50.3728708,30.4639786,177.4,9.97,0.000,0.727,0.404,1,50.93
438,2026-05-29T18:38:49.600Z,50.3728774,30.4639892,177.4,10.35,-0.197,0.860,0.480,1,46.41
439,2026-05-29T18:38:49.700Z,50.3728846,30.4639987,177.4,10.24,-0.195,0.935,0.542,1,41.22
440,2026-05-29T18:38:49.800Z,50.3728924,30.4640074,177.4,10.49,-0.017,0.878,0.349,1,36.43
441,2026-05-29T18:38:49.900Z,50.3729003,30.4640155,177.4,10.43,-0.256,0.913,0.616,1,33.32
442,2026-05-29T18:38:50.000Z,50.3729088,30.4640226,177.4,10.68,-0.123,0.995,0.597,1,28.07
443,2026-05-29T18:38:50.100Z,50.3729175,30.4640293,177.4,10.74,-0.078,0.919,0.468,1,26.91
444,2026-05-29T18:38:50.200Z,50.3729266,30.4640355,177.4,11.03,-0.129,0.778,0.390,1,23.42
