Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T19:06:25+00:00
Date,29/05/2026
Time,07/06/25
Session Index,4
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,43.125
Incomplete lap, 5.123, sectors, 0,0,0,0,5.123
Lap 1, 45.523, sectors, 8.885,18.257,11.461,0,6.920
Lap 2, 43.743, sectors, 7.669,17.886,11.248,0,6.940
Lap 3, 43.64, sectors, 7.66,17.735,11.278,0,6.967
Lap 4, 43.548, sectors, 7.699,17.765,11.101,0,6.983
Lap 5, 44.499, sectors, 7.697,18.016,11.84,0,6.946
Lap 6, 43.436, sectors, 7.765,17.753,11.017,0,6.901
Lap 7, 43.737, sectors, 7.607,18.084,11.234,0,6.812
Lap 8, 43.168, sectors, 7.63,17.63,11.147,0,6.761
Lap 9, 43.472, sectors, 7.896,17.585,11.229,0,6.762
Lap 10, 43.568, sectors, 7.666,17.91,11.289,0,6.703
Lap 11, 43.441, sectors, 7.645,17.727,11.404,0,6.665
Lap 12, 43.125, sectors, 7.523,17.612,11.272,0,6.718
Lap 13, 43.472, sectors, 7.708,17.721,11.226,0,6.817
Lap 14, 43.373, sectors, 7.618,17.605,11.487,0,6.663
Incomplete lap, 63.932, sectors, 10.109,19.747,11.141,0,22.935

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
1396,2026-05-29T19:08:44.700Z,50.3730807,30.4649716,177.7,10.00,0.300,0.059,0.941,4,229.59
1397,2026-05-29T19:08:44.800Z,50.3730755,30.4649599,177.8,9.96,0.316,-0.072,0.983,4,234.28
1398,2026-05-29T19:08:44.900Z,50.3730722,30.4649482,177.7,9.40,0.090,-0.220,1.088,4,243.71
1399,2026-05-29T19:08:45.000Z,50.3730683,30.4649364,177.7,9.51,-0.079,-0.494,1.151,4,243.35
1400,2026-05-29T19:08:45.100Z,50.3730663,30.4649253,177.7,8.39,-0.113,-0.810,1.214,4,253.04
1401,2026-05-29T19:08:45.200Z,50.3730656,30.4649131,177.6,8.81,-0.107,-0.995,1.063,4,263.73
1402,2026-05-29T19:08:45.300Z,50.3730659,30.4649018,177.7,7.94,-0.136,-0.996,0.916,4,270.24
1403,2026-05-29T19:08:45.400Z,50.3730667,30.4648900,177.6,8.45,-0.178,-1.095,0.917,4,275.79
1404,2026-05-29T19:08:45.500Z,50.3730678,30.4648797,177.6,7.54,-0.036,-1.159,0.842,4,279.08
1405,2026-05-29T19:08:45.600Z,50.3730705,30.4648703,177.5,7.48,0.014,-0.945,0.820,4,291.29
1406,2026-05-29T19:08:45.700Z,50.3730736,30.4648612,177.5,7.38,0.066,-1.070,0.802,4,296.75
1407,2026-05-29T19:08:45.800Z,50.3730777,30.4648527,177.5,7.39,0.022,-1.052,0.970,4,305.69
1408,2026-05-29T19:08:45.900Z,50.3730822,30.4648457,177.5,7.04,0.249,-1.194,0.918,4,313.84
1409,2026-05-29T19:08:46.000Z,50.3730875,30.4648396,177.5,7.31,0.178,-0.970,0.842,4,322.16
1410,2026-05-29T19:08:46.100Z,50.3730930,30.4648342,177.5,7.15,0.153,-1.052,0.831,4,328.03
1411,2026-05-29T19:08:46.200Z,50.3730989,30.4648304,177.5,7.13,0.171,-0.976,0.835,4,336.34
1412,2026-05-29T19:08:46.300Z,50.3731052,30.4648279,177.5,7.25,0.145,-0.861,0.764,4,344.38
1413,2026-05-29T19:08:46.400Z,50.3731118,30.4648265,177.5,7.35,0.120,-0.833,0.806,4,351.54
1414,2026-05-29T19:08:46.500Z,50.3731185,30.4648264,177.5,7.49,0.100,-0.772,0.890,4,358.10
1415,2026-05-29T19:08:46.600Z,50.3731255,30.4648268,177.5,7.74,0.073,-0.667,0.892,4,1.51
1416,2026-05-29T19:08:46.700Z,50.3731326,30.4648278,177.5,7.91,0.172,-0.528,0.986,4,4.74
1417,2026-05-29T19:08:46.800Z,50.3731398,30.4648296,177.5,8.14,0.271,-0.502,0.930,4,8.95
1418,2026-05-29T19:08:46.900Z,50.3731471,30.4648323,177.5,8.33,0.196,-0.280,0.846,4,12.59
1419,2026-05-29T19:08:47.000Z,50.3731545,30.4648353,177.5,8.55,0.233,-0.268,0.841,4,14.15
1420,2026-05-29T19:08:47.100Z,50.3731622,30.4648384,177.5,8.80,0.256,-0.178,0.822,4,14.54
1421,2026-05-29T19:08:47.200Z,50.3731701,30.4648415,177.5,8.99,0.177,-0.093,0.773,4,14.36
1422,2026-05-29T19:08:47.300Z,50.3731782,30.4648447,177.5,9.26,0.108,0.009,0.896,4,14.30
1423,2026-05-29T19:08:47.400Z,50.3731864,30.4648476,177.5,9.36,0.140,0.050,0.935,4,12.86
1424,2026-05-29T19:08:47.500Z,50.3731948,30.4648498,177.5,9.44,0.104,0.187,0.941,4,9.79
1425,2026-05-29T19:08:47.600Z,50.3732032,30.4648509,177.5,9.47,0.023,0.323,0.925,4,5.27
1426,2026-05-29T19:08:47.700Z,50.3732117,30.4648507,177.5,9.40,-0.060,0.391,1.010,4,359.82
1427,2026-05-29T19:08:47.800Z,50.3732202,30.4648498,177.5,9.49,-0.117,0.532,0.971,4,356.38
1428,2026-05-29T19:08:47.900Z,50.3732283,30.4648467,177.5,9.35,-0.166,0.624,1.023,4,347.62
1429,2026-05-29T19:08:48.000Z,50.3732359,30.4648424,177.5,9.20,-0.262,0.816,1.037,4,340.92
1430,2026-05-29T19:08:48.100Z,50.3732436,30.4648370,177.5,9.33,-0.222,0.753,1.082,4,336.38
1431,2026-05-29T19:08:48.200Z,50.3732502,30.4648297,177.5,9.04,-0.193,0.896,1.064,4,329.21
1432,2026-05-29T19:08:48.300Z,50.3732565,30.4648219,177.5,8.99,-0.199,0.915,1.128,4,322.42
1433,2026-05-29T19:08:48.400Z,50.3732620,30.4648133,177.5,8.65,-0.155,1.005,1.082,4,316.12
1434,2026-05-29T19:08:48.500Z,50.3732667,30.4648035,177.5,8.74,-0.148,0.941,1.082,4,308.56
1435,2026-05-29T19:08:48.600Z,50.3732705,30.4647933,177.5,8.39,-0.131,1.138,1.000,4,301.07
1436,2026-05-29T19:08:48.700Z,50.3732742,30.4647827,177.5,8.50,-0.155,1.052,0.845,4,298.90
1437,2026-05-29T19:08:48.800Z,50.3732763,30.4647716,177.5,8.22,-0.028,1.076,0.659,4,288.11
1438,2026-05-29T19:08:48.900Z,50.3732779,30.4647597,177.5,8.62,-0.056,1.075,0.476,4,282.65
1439,2026-05-29T19:08:49.000Z,50.3732784,30.4647480,177.5,8.26,0.104,1.115,0.355,4,274.63
1440,2026-05-29T19:08:49.100Z,50.3732784,30.4647361,177.5,8.45,0.064,0.949,0.423,4,270.90
1441,2026-05-29T19:08:49.200Z,50.3732771,30.4647241,177.4,8.53,0.102,0.995,0.692,4,261.68
1442,2026-05-29T19:08:49.300Z,50.3732753,30.4647126,177.4,8.40,0.102,0.995,0.692,4,257.38
1443,2026-05-29T19:08:49.400Z,50.3732725,30.4647011,177.4,8.64,0.203,0.932,0.845,4,249.33
1444,2026-05-29T19:08:49.500Z,50.3732692,30.4646896,177.4,8.95,0.171,0.744,0.960,4,246.74
1445,2026-05-29T19:08:49.600Z,50.3732654,30.4646785,177.4,8.86,0.189,0.769,1.091,4,242.19
1446,2026-05-29T19:08:49.700Z,50.3732607,30.4646677,177.4,9.26,0.287,0.677,0.997,4,236.17
1447,2026-05-29T19:08:49.800Z,50.3732559,30.4646573,177.4,9.10,0.121,0.543,1.054,4,233.90
1448,2026-05-29T19:08:49.900Z,50.3732503,30.4646473,177.4,9.43,0.212,0.580,0.902,4,229.28
1449,2026-05-29T19:08:50.000Z,50.3732441,30.4646377,177.4,9.68,0.248,0.587,0.888,4,225.06
1450,2026-05-29T19:08:50.100Z,50.3732376,30.4646287,177.4,9.57,0.299,0.553,0.874,4,221.85
1451,2026-05-29T19:08:50.200Z,50.3732307,30.4646195,177.4,10.08,0.332,0.509,0.931,4,220.23
1452,2026-05-29T19:08:50.300Z,50.3732235,30.4646111,177.4,10.01,0.320,0.394,0.825,4,216.71
1453,2026-05-29T19:08:50.400Z,50.3732160,30.4646027,177.4,10.20,0.258,0.296,0.986,4,215.71
1454,2026-05-29T19:08:50.500Z,50.3732085,30.4645941,177.4,10.36,0.214,0.165,1.017,4,216.13
1455,2026-05-29T19:08:50.600Z,50.3732007,30.4645854,177.4,10.58,-0.017,0.241,1.013,4,215.22
1456,2026-05-29T19:08:50.700Z,50.3731927,30.4645766,177.5,10.87,-0.077,0.163,1.010,4,215.18
1457,2026-05-29T19:08:50.800Z,50.3731848,30.4645676,177.5,10.86,-0.123,0.136,1.202,4,215.87
1458,2026-05-29T19:08:50.900Z,50.3731768,30.4645584,177.5,11.03,-0.227,0.043,1.151,4,215.95
1459,2026-05-29T19:08:51.000Z,50.3731687,30.4645489,177.5,11.19,-0.172,-0.068,1.164,4,216.64
1460,2026-05-29T19:08:51.100Z,50.3731605,30.4645393,177.5,11.38,-0.226,-0.163,1.157,4,216.88
1461,2026-05-29T19:08:51.200Z,50.3731522,30.4645296,177.5,11.45,-0.158,-0.171,1.179,4,216.71
1462,2026-05-29T19:08:51.300Z,50.3731438,30.4645199,177.5,11.59,-0.181,-0.178,1.002,4,216.45
1463,2026-05-29T19:08:51.400Z,50.3731352,30.4645103,177.5,11.74,-0.026,-0.014,0.933,4,215.35
1464,2026-05-29T19:08:51.500Z,50.3731265,30.4645008,177.5,11.81,-0.121,0.116,0.791,4,214.67
1465,2026-05-29T19:08:51.600Z,50.3731174,30.4644920,177.5,11.85,0.118,0.141,0.806,4,212.33
1466,2026-05-29T19:08:51.700Z,50.3731081,30.4644832,177.6,12.03,0.253,0.325,0.608,4,210.87
1467,2026-05-29T19:08:51.800Z,50.3730984,30.4644754,177.6,12.13,0.276,0.443,0.655,4,207.50
1468,2026-05-29T19:08:51.900Z,50.3730885,30.4644686,177.5,12.06,0.219,0.522,0.674,4,204.11
1469,2026-05-29T19:08:52.000Z,50.3730781,30.4644629,177.5,12.17,0.157,0.581,0.721,4,199.92
1470,2026-05-29T19:08:52.100Z,50.3730677,30.4644585,177.5,12.05,0.169,0.759,0.610,4,195.12
1471,2026-05-29T19:08:52.200Z,50.3730567,30.4644556,177.5,12.29,-0.048,0.601,0.706,4,190.28
1472,2026-05-29T19:08:52.300Z,50.3730459,30.4644524,177.5,12.28,-0.069,0.669,0.698,4,190.60
1473,2026-05-29T19:08:52.400Z,50.3730350,30.4644522,177.5,12.14,0.037,0.738,0.550,4,181.27
1474,2026-05-29T19:08:52.500Z,50.3730237,30.4644524,177.5,12.55,0.108,0.840,0.395,4,179.31
1475,2026-05-29T19:08:52.600Z,50.3730128,30.4644537,177.5,12.21,0.084,0.800,0.387,4,176.06
1476,2026-05-29T19:08:52.700Z,50.3730018,30.4644569,177.5,12.45,0.296,0.938,0.189,4,170.05
1477,2026-05-29T19:08:52.800Z,50.3729910,30.4644608,177.5,12.39,0.280,0.935,0.188,4,167.38
1478,2026-05-29T19:08:52.900Z,50.3729805,30.4644663,177.5,12.37,0.200,0.849,0.172,4,162.14
1479,2026-05-29T19:08:53.000Z,50.3729704,30.4644728,177.5,12.26,0.222,0.945,0.196,4,158.09
1480,2026-05-29T19:08:53.100Z,50.3729602,30.4644805,177.6,12.55,0.208,0.915,0.253,4,153.99
1481,2026-05-29T19:08:53.200Z,50.3729512,30.4644896,177.6,12.02,0.173,0.936,0.444,4,147.78
1482,2026-05-29T19:08:53.300Z,50.3729418,30.4645000,177.6,12.75,0.187,0.882,0.352,4,145.37
1483,2026-05-29T19:08:53.400Z,50.3729331,30.4645106,177.6,12.28,0.133,0.889,0.392,4,142.46
1484,2026-05-29T19:08:53.500Z,50.3729250,30.4645223,177.6,12.34,0.259,0.780,0.320,4,138.24
1485,2026-05-29T19:08:53.600Z,50.3729168,30.4645350,177.6,12.79,0.212,0.713,0.270,4,135.27
1486,2026-05-29T19:08:53.700Z,50.3729091,30.4645476,177.6,12.51,0.145,0.613,0.278,4,133.87
1487,2026-05-29T19:08:53.800Z,50.3729017,30.4645613,177.6,12.77,0.119,0.544,0.429,4,130.87
1488,2026-05-29T19:08:53.900Z,50.3728943,30.4645751,177.6,12.80,0.070,0.514,0.520,4,129.99
1489,2026-05-29T19:08:54.000Z,50.3728869,30.4645893,177.6,13.02,0.044,0.373,0.533,4,129.03
1490,2026-05-29T19:08:54.100Z,50.3728794,30.4646041,177.6,13.32,0.270,0.385,0.501,4,128.20
1491,2026-05-29T19:08:54.200Z,50.3728722,30.4646186,177.6,13.11,0.319,0.246,0.529,4,128.09
1492,2026-05-29T19:08:54.300Z,50.3728651,30.4646331,177.7,13.12,0.323,0.246,0.520,4,127.52
1493,2026-05-29T19:08:54.400Z,50.3728578,30.4646480,177.7,13.36,0.453,0.201,0.542,4,127.51
1494,2026-05-29T19:08:54.500Z,50.3728507,30.4646628,177.7,13.20,0.470,0.207,0.633,4,127.19
1495,2026-05-29T19:08:54.600Z,50.3728436,30.4646770,177.7,12.95,0.216,0.123,0.828,4,127.91
1496,2026-05-29T19:08:54.700Z,50.3728378,30.4646926,177.7,12.85,0.189,0.145,0.792,4,123.24
1497,2026-05-29T19:08:54.800Z,50.3728308,30.4647083,177.7,13.06,0.266,0.261,0.711,4,123.55
1498,2026-05-29T19:08:54.900Z,50.3728241,30.4647235,177.7,12.92,-0.024,0.195,0.765,4,123.74
1499,2026-05-29T19:08:55.000Z,50.3728180,30.4647372,177.7,12.29,-0.016,0.222,0.816,4,124.50
1500,2026-05-29T19:08:55.100Z,50.3728111,30.4647510,177.7,12.37,0.042,0.389,0.741,4,125.69
1501,2026-05-29T19:08:55.200Z,50.3728068,30.4647663,177.7,12.01,-0.021,0.447,0.672,4,122.16
1502,2026-05-29T19:08:55.300Z,50.3728067,30.4647827,177.7,10.87,-0.093,0.492,0.832,4,112.92
1503,2026-05-29T19:08:55.400Z,50.3728067,30.4647983,177.8,10.62,0.279,0.612,0.772,4,105.54
1504,2026-05-29T19:08:55.500Z,50.3728074,30.4648126,177.7,9.91,0.054,0.810,0.717,4,98.20
1505,2026-05-29T19:08:55.600Z,50.3728095,30.4648282,177.7,10.17,0.037,0.782,0.812,4,90.27
1506,2026-05-29T19:08:55.700Z,50.3728118,30.4648436,177.7,10.09,0.225,0.989,1.064,4,83.12
1507,2026-05-29T19:08:55.800Z,50.3728145,30.4648578,177.7,10.38,0.080,0.887,1.222,4,76.98
1508,2026-05-29T19:08:55.900Z,50.3728181,30.4648706,177.7,10.00,-0.059,1.020,1.276,4,69.07
1509,2026-05-29T19:08:56.000Z,50.3728224,30.4648838,177.7,10.40,0.058,1.011,1.296,4,64.24
1510,2026-05-29T19:08:56.100Z,50.3728272,30.4648948,177.6,9.69,0.036,1.024,1.384,4,57.69
1511,2026-05-29T19:08:56.200Z,50.3728328,30.4649056,177.7,9.74,-0.125,0.945,1.230,4,52.29
1512,2026-05-29T19:08:56.300Z,50.3728389,30.4649146,177.6,9.38,0.147,0.974,0.967,4,44.80
1513,2026-05-29T19:08:56.400Z,50.3728456,30.4649237,177.6,9.75,0.216,0.851,0.933,4,41.55
1514,2026-05-29T19:08:56.500Z,50.3728530,30.4649312,177.7,9.67,0.085,0.802,1.240,4,34.51
1515,2026-05-29T19:08:56.600Z,50.3728607,30.4649367,177.6,9.59,0.073,0.760,1.004,4,26.09
1516,2026-05-29T19:08:56.700Z,50.3728680,30.4649412,177.7,8.86,-0.140,0.816,1.084,4,22.56
1517,2026-05-29T19:08:56.800Z,50.3728767,30.4649445,177.8,9.62,-0.285,0.812,1.155,4,14.36
1518,2026-05-29T19:08:56.900Z,50.3728848,30.4649463,177.8,9.24,-0.232,0.855,0.776,4,9.19
1519,2026-05-29T19:08:57.000Z,50.3728917,30.4649461,177.7,8.34,-0.301,1.001,0.828,4,1.34
1520,2026-05-29T19:08:57.100Z,50.3728993,30.4649448,177.7,8.55,-0.283,1.090,0.774,4,354.98
1521,2026-05-29T19:08:57.200Z,50.3729066,30.4649420,177.7,8.43,-0.339,1.021,0.767,4,348.30
1522,2026-05-29T19:08:57.300Z,50.3729133,30.4649386,177.7,7.93,-0.292,1.195,0.555,4,344.89
1523,2026-05-29T19:08:57.400Z,50.3729197,30.4649325,177.6,8.45,-0.401,1.136,0.776,4,332.32
1524,2026-05-29T19:08:57.500Z,50.3729252,30.4649262,177.7,7.61,-0.339,1.090,0.694,4,326.80
1525,2026-05-29T19:08:57.600Z,50.3729300,30.4649180,177.5,7.98,-0.373,0.913,0.869,4,317.76
1526,2026-05-29T19:08:57.700Z,50.3729357,30.4649110,177.9,7.49,-0.211,0.870,0.938,4,317.44
1527,2026-05-29T19:08:57.800Z,50.3729392,30.4649016,177.8,7.73,-0.216,0.696,1.199,4,306.54
1528,2026-05-29T19:08:57.900Z,50.3729429,30.4648921,178.0,7.66,-0.085,0.713,1.187,4,301.37
1529,2026-05-29T19:08:58.000Z,50.3729452,30.4648827,178.2,7.06,-0.073,0.711,1.316,4,292.98
1530,2026-05-29T19:08:58.100Z,50.3729465,30.4648726,178.2,7.20,0.124,0.847,1.133,4,284.31
1531,2026-05-29T19:08:58.200Z,50.3729475,30.4648623,178.4,7.20,-0.032,0.917,1.040,4,278.27
1532,2026-05-29T19:08:58.300Z,50.3729473,30.4648525,178.5,6.99,-0.114,0.983,1.002,4,269.98
1533,2026-05-29T19:08:58.400Z,50.3729466,30.4648427,178.6,6.93,-0.013,0.962,0.878,4,263.94
1534,2026-05-29T19:08:58.500Z,50.3729450,30.4648331,178.8,7.03,0.002,0.916,0.817,4,256.03
1535,2026-05-29T19:08:58.600Z,50.3729426,30.4648240,178.9,6.95,-0.116,0.936,0.824,4,248.51
1536,2026-05-29T19:08:58.700Z,50.3729397,30.4648151,179.0,7.02,0.048,0.905,0.782,4,243.37
1537,2026-05-29T19:08:58.800Z,50.3729362,30.4648063,179.1,7.25,0.081,0.782,0.852,4,238.84
1538,2026-05-29T19:08:58.900Z,50.3729324,30.4647981,179.2,7.16,0.063,0.722,0.860,4,234.38
1539,2026-05-29T19:08:59.000Z,50.3729276,30.4647905,179.3,7.49,0.058,0.676,0.890,4,227.22
1540,2026-05-29T19:08:59.100Z,50.3729230,30.4647832,179.4,7.29,0.091,0.559,0.860,4,224.93
1541,2026-05-29T19:08:59.200Z,50.3729179,30.4647759,179.4,7.59,-0.029,0.438,0.988,4,222.88
1542,2026-05-29T19:08:59.300Z,50.3729127,30.4647694,179.6,7.46,-0.070,0.338,1.042,4,217.84
1543,2026-05-29T19:08:59.400Z,50.3729071,30.4647626,179.7,7.85,-0.128,0.252,1.118,4,217.77
1544,2026-05-29T19:08:59.500Z,50.3729017,30.4647562,179.9,7.66,-0.053,0.136,1.076,4,216.58
1545,2026-05-29T19:08:59.600Z,50.3728961,30.4647496,180.0,7.84,-0.061,0.136,1.122,4,217.06
1546,2026-05-29T19:08:59.700Z,50.3728903,30.4647432,180.1,7.85,0.015,0.092,1.157,4,215.76
1547,2026-05-29T19:08:59.800Z,50.3728844,30.4647366,180.2,8.10,0.160,0.112,0.973,4,215.29
1548,2026-05-29T19:08:59.900Z,50.3728786,30.4647299,180.3,8.11,0.199,0.118,0.944,4,216.38
1549,2026-05-29T19:09:00.000Z,50.3728728,30.4647232,180.4,8.07,0.179,0.136,0.813,4,216.34
1550,2026-05-29T19:09:00.100Z,50.3728668,30.4647160,180.5,8.31,0.128,0.055,0.872,4,217.57
1551,2026-05-29T19:09:00.200Z,50.3728610,30.4647083,180.5,8.45,0.184,0.069,0.698,4,220.17
1552,2026-05-29T19:09:00.300Z,50.3728550,30.4647009,180.6,8.49,0.080,0.040,0.691,4,218.94
1553,2026-05-29T19:09:00.400Z,50.3728488,30.4646931,180.6,8.62,-0.023,-0.021,0.750,4,219.81
1554,2026-05-29T19:09:00.500Z,50.3728423,30.4646851,180.6,8.95,-0.029,-0.035,0.934,4,219.50
1555,2026-05-29T19:09:00.600Z,50.3728355,30.4646763,180.5,9.50,0.036,-0.025,0.806,4,220.39
1556,2026-05-29T19:09:00.700Z,50.3728286,30.4646674,180.5,9.77,-0.040,-0.025,0.828,4,220.88
1557,2026-05-29T19:09:00.800Z,50.3728223,30.4646585,180.5,9.44,0.000,0.000,0.749,4,222.48
1558,2026-05-29T19:09:00.900Z,50.3728155,30.4646488,180.3,9.90,0.069,-0.021,0.559,4,224.27
1559,2026-05-29T19:09:01.000Z,50.3728088,30.4646390,180.2,9.93,0.011,-0.075,0.517,4,224.87
1560,2026-05-29T19:09:01.100Z,50.3728016,30.4646286,180.1,10.45,0.066,-0.100,0.455,4,225.42
1561,2026-05-29T19:09:01.200Z,50.3727946,30.4646185,179.9,10.17,0.075,-0.113,0.497,4,225.83
1562,2026-05-29T19:09:01.300Z,50.3727864,30.4646071,179.7,11.22,0.053,-0.118,0.757,4,226.17
1563,2026-05-29T19:09:01.400Z,50.3727793,30.4645955,179.5,11.30,0.176,-0.132,0.764,4,227.60
1564,2026-05-29T19:09:01.500Z,50.3727720,30.4645835,179.4,11.50,0.189,-0.058,0.717,4,228.06
1565,2026-05-29T19:09:01.600Z,50.3727651,30.4645703,179.2,12.00,0.257,-0.050,0.860,4,231.13
1566,2026-05-29T19:09:01.700Z,50.3727584,30.4645568,179.1,12.12,0.412,-0.082,0.858,4,233.17
1567,2026-05-29T19:09:01.800Z,50.3727523,30.4645429,178.9,12.00,0.397,-0.180,0.734,4,235.54
1568,2026-05-29T19:09:01.900Z,50.3727462,30.4645285,178.8,12.12,0.275,-0.191,0.850,4,237.95
1569,2026-05-29T19:09:02.000Z,50.3727403,30.4645140,178.6,12.09,0.190,-0.323,1.022,4,239.37
1570,2026-05-29T19:09:02.100Z,50.3727359,30.4644994,178.5,11.63,-0.048,-0.447,1.028,4,243.66
1571,2026-05-29T19:09:02.200Z,50.3727318,30.4644853,178.5,11.16,-0.302,-0.576,1.298,4,244.71
1572,2026-05-29T19:09:02.300Z,50.3727294,30.4644711,178.4,10.68,-0.236,-0.468,1.194,4,252.11
1573,2026-05-29T19:09:02.400Z,50.3727283,30.4644571,178.5,10.10,-0.150,-0.652,1.383,4,256.65
1574,2026-05-29T19:09:02.500Z,50.3727282,30.4644436,178.5,9.72,-0.115,-0.653,1.275,4,265.31
1575,2026-05-29T19:09:02.600Z,50.3727285,30.4644300,178.5,9.66,0.060,-0.622,1.442,4,268.41
1576,2026-05-29T19:09:02.700Z,50.3727301,30.4644179,178.5,8.89,0.244,-0.556,1.192,4,278.93
1577,2026-05-29T19:09:02.800Z,50.3727318,30.4644046,178.5,9.50,0.366,-0.590,1.394,4,278.81
1578,2026-05-29T19:09:02.900Z,50.3727352,30.4643938,178.5,8.60,0.280,-0.543,1.326,4,292.62
1579,2026-05-29T19:09:03.000Z,50.3727382,30.4643825,178.5,8.62,0.360,-0.483,1.530,4,291.31
1580,2026-05-29T19:09:03.100Z,50.3727433,30.4643738,178.5,8.22,0.337,-0.720,1.298,4,308.33
1581,2026-05-29T19:09:03.200Z,50.3727479,30.4643646,178.4,8.26,0.179,-0.979,1.194,4,307.29
1582,2026-05-29T19:09:03.300Z,50.3727537,30.4643582,178.5,7.68,0.283,-0.946,1.183,4,320.82
1583,2026-05-29T19:09:03.400Z,50.3727597,30.4643519,178.5,7.91,0.283,-0.946,1.183,4,325.12
1584,2026-05-29T19:09:03.500Z,50.3727660,30.4643481,178.5,7.30,0.371,-0.870,0.976,4,335.83
1585,2026-05-29T19:09:03.600Z,50.3727727,30.4643448,178.5,7.62,0.400,-0.906,0.934,4,340.82
1586,2026-05-29T19:09:03.700Z,50.3727793,30.4643432,178.5,7.33,0.371,-0.617,1.084,4,349.62
1587,2026-05-29T19:09:03.800Z,50.3727864,30.4643416,178.5,7.74,0.410,-0.669,0.968,4,351.06
1588,2026-05-29T19:09:03.900Z,50.3727927,30.4643434,178.5,7.12,0.452,-0.317,0.975,4,7.04
1589,2026-05-29T19:09:04.000Z,50.3728002,30.4643439,178.5,8.12,0.273,-0.448,1.034,4,2.68
1590,2026-05-29T19:09:04.100Z,50.3728065,30.4643472,178.5,7.32,0.524,-0.423,0.811,4,15.78
1591,2026-05-29T19:09:04.200Z,50.3728132,30.4643512,178.5,7.83,0.552,-0.631,0.795,4,20.01
1592,2026-05-29T19:09:04.300Z,50.3728196,30.4643561,178.6,7.84,0.573,-0.391,0.684,4,25.10
1593,2026-05-29T19:09:04.400Z,50.3728262,30.4643615,178.5,8.46,0.482,-0.533,0.812,4,26.66
1594,2026-05-29T19:09:04.500Z,50.3728330,30.4643673,178.6,8.40,0.477,-0.193,0.740,4,29.15
1595,2026-05-29T19:09:04.600Z,50.3728399,30.4643725,178.5,8.56,0.132,-0.002,0.867,4,25.38
1596,2026-05-29T19:09:04.700Z,50.3728471,30.4643770,178.5,8.70,0.102,0.230,0.856,4,21.41
1597,2026-05-29T19:09:04.800Z,50.3728546,30.4643807,178.5,8.67,-0.068,0.395,0.984,4,17.87
1598,2026-05-29T19:09:04.900Z,50.3728622,30.4643830,178.5,8.53,-0.080,0.501,1.040,4,11.47
1599,2026-05-29T19:09:05.000Z,50.3728699,30.4643839,178.5,8.56,-0.075,0.573,1.114,4,4.26
1600,2026-05-29T19:09:05.100Z,50.3728777,30.4643837,178.5,8.60,-0.033,0.765,1.123,4,359.42
1601,2026-05-29T19:09:05.200Z,50.3728849,30.4643810,178.4,8.33,-0.100,0.931,1.052,4,347.04
1602,2026-05-29T19:09:05.300Z,50.3728917,30.4643774,178.4,8.08,-0.091,0.896,0.955,4,342.10
1603,2026-05-29T19:09:05.400Z,50.3728983,30.4643725,178.4,8.10,-0.116,1.009,0.845,4,335.51
1604,2026-05-29T19:09:05.500Z,50.3729042,30.4643665,178.5,7.81,-0.137,1.096,0.816,4,328.29
1605,2026-05-29T19:09:05.600Z,50.3729092,30.4643594,178.4,7.59,-0.194,0.982,0.834,4,319.93
1606,2026-05-29T19:09:05.700Z,50.3729137,30.4643517,178.5,7.41,-0.228,0.963,1.039,4,313.66
1607,2026-05-29T19:09:05.800Z,50.3729170,30.4643434,178.5,7.00,-0.194,1.143,1.034,4,304.79
1608,2026-05-29T19:09:05.900Z,50.3729194,30.4643340,178.4,7.19,-0.205,1.117,1.065,4,294.60
1609,2026-05-29T19:09:06.000Z,50.3729214,30.4643248,178.5,6.87,-0.249,1.211,0.973,4,289.86
1610,2026-05-29T19:09:06.100Z,50.3729219,30.4643147,178.4,7.15,-0.292,1.241,1.032,4,277.90
1611,2026-05-29T19:09:06.200Z,50.3729218,30.4643053,178.4,6.61,-0.192,1.247,0.944,4,270.76
1612,2026-05-29T19:09:06.300Z,50.3729208,30.4642957,178.4,6.80,-0.260,1.090,1.079,4,262.76
1613,2026-05-29T19:09:06.400Z,50.3729191,30.4642865,178.4,6.77,-0.164,1.136,1.032,4,255.53
1614,2026-05-29T19:09:06.500Z,50.3729161,30.4642775,178.4,7.03,-0.166,0.979,1.115,4,245.08
1615,2026-05-29T19:09:06.600Z,50.3729125,30.4642696,178.4,6.83,-0.029,1.008,1.015,4,236.30
1616,2026-05-29T19:09:06.700Z,50.3729081,30.4642622,178.4,7.10,-0.163,0.935,1.138,4,228.49
1617,2026-05-29T19:09:06.800Z,50.3729033,30.4642551,178.4,7.24,-0.078,0.947,1.037,4,223.60
1618,2026-05-29T19:09:06.900Z,50.3728979,30.4642491,178.4,7.36,-0.195,0.800,1.068,4,216.41
1619,2026-05-29T19:09:07.000Z,50.3728921,30.4642437,178.4,7.41,-0.130,0.741,1.068,4,211.36
1620,2026-05-29T19:09:07.100Z,50.3728858,30.4642388,178.4,7.80,-0.130,0.647,1.138,4,206.56
1621,2026-05-29T19:09:07.200Z,50.3728791,30.4642346,178.4,8.08,-0.014,0.551,1.133,4,202.39
